HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b9q2,b9q3,b9q4,NSC,MLT
526572021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,2,02,1,10,03,1,3200,2,43900
526572021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,2,02,1,10,05,7,1200,2,43900
526572021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,2,02,1,10,11,2,4500,2,43900
526572021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,2,02,1,10,13,10,8900,2,43900
526573011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,01,1,10,05,3,300,2,428025
526573011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,01,1,10,13,3,300,2,428025
526573021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,02,1,10,03,1,2800,2,428025
526573021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,02,1,10,05,5,700,2,428025
526573021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,02,1,10,11,1,1800,2,428025
526573021,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,3,02,1,10,13,7,5300,2,428025
526575011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,5,01,1,10,05,6,600,2,87800
526575011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,5,01,1,10,11,4,300,2,87800
526575011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,5,01,1,10,13,10,900,2,87800
526576011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,6,01,1,10,05,3,280,2,1635275
526576011,771,52657,77,182,1,1,194,19,1915,15,15,32,1,1921,6,01,1,10,13,3,280,2,1635275
526594011,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,01,1,10,04,5,200,2,3500
526594011,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,01,1,10,13,5,200,2,3500
526594021,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,02,1,10,05,4,600,2,3500
526594021,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,02,1,10,13,4,600,2,3500
526594041,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,04,1,10,05,5,300,2,3500
526594041,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,04,1,10,13,5,300,2,3500
526594051,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,05,1,10,05,4,600,2,3500
526594051,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,4,05,1,10,13,4,600,2,3500
526596011,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,6,01,1,10,05,4,300,2,28350
526596011,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,6,01,1,10,13,4,300,2,28350
526596021,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,6,02,1,10,05,3,200,2,28350
526596021,771,52659,77,182,1,1,194,19,1915,15,15,21,1,1921,6,02,1,10,13,3,200,2,28350
526521021,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,1,02,1,10,05,4,850,2,424375
526521021,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,1,02,1,10,13,4,850,2,424375
526524011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,4,01,1,10,01,1,3000,2,83125
526524011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,4,01,1,10,02,1,2000,2,83125
526524011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,4,01,1,10,05,3,600,2,83125
526524011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,4,01,1,10,07,1,10000,2,83125
526524011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,4,01,1,10,13,6,15600,2,83125
526526011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,6,01,1,10,05,2,300,2,188125
526526011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,6,01,1,10,06,1,4500,2,188125
526526011,771,52652,77,182,1,1,194,19,1915,15,15,35,1,1921,6,01,1,10,13,3,4800,2,188125
526511011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,1,01,1,10,05,1,120,2,148925
526511011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,1,01,1,10,13,1,120,2,148925
526511021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,1,02,1,10,05,3,250,2,148925
526511021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,1,02,1,10,13,3,250,2,148925
526512011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,2,01,1,10,05,4,850,2,32375
526512011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,2,01,1,10,13,4,850,2,32375
526512021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,2,02,1,10,05,4,800,2,32375
526512021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,2,02,1,10,13,4,800,2,32375
526513011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,3,01,1,10,05,3,700,2,252525
526513011,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,3,01,1,10,13,3,700,2,252525
526514021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,4,02,1,10,05,3,600,2,148925
526514021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,4,02,1,10,13,3,600,2,148925
526515021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,5,02,1,10,05,2,300,2,38850
526515021,771,52651,77,182,1,1,194,19,1915,15,15,34,1,1921,5,02,1,10,13,2,300,2,38850
526561021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,1,02,1,10,05,4,250,2,196800
526561021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,1,02,1,10,13,4,250,2,196800
526562011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,01,1,10,05,3,1500,2,36900
526562011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,01,1,10,06,1,7000,2,36900
526562011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,01,1,10,12,3,1200,2,36900
526562011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,01,1,10,13,7,9700,2,36900
526562021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,02,1,10,05,1,60,2,36900
526562021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,2,02,1,10,13,1,60,2,36900
526563011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,3,01,1,10,05,12,1400,2,418200
526563011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,3,01,1,10,07,1,4000,2,418200
526563011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,3,01,1,10,11,2,600,2,418200
526563011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,3,01,1,10,13,15,6000,2,418200
526564021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,4,02,1,10,05,2,100,2,713400
526564021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,4,02,1,10,13,2,100,2,713400
526565011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,5,01,1,10,11,1,300,2,332100
526565011,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,5,01,1,10,13,1,300,2,332100
526566021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,6,02,1,10,05,2,100,2,1008600
526566021,771,52656,77,182,1,1,193,19,1917,17,17,33,1,1920,6,02,1,10,13,2,100,2,1008600
526541011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,1,01,1,10,05,3,400,2,277200
526541011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,1,01,1,10,13,3,400,2,277200
526541021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,1,02,1,10,05,4,600,2,277200
526541021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,1,02,1,10,13,4,600,2,277200
526542011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,2,01,1,10,05,8,1500,2,59400
526542011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,2,01,1,10,13,8,1500,2,59400
526542021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,2,02,1,10,05,4,500,2,59400
526542021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,2,02,1,10,13,4,500,2,59400
526543011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,3,01,1,10,05,6,900,2,257400
526543011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,3,01,1,10,13,6,900,2,257400
526543021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,3,02,1,10,05,5,1000,2,257400
526543021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,3,02,1,10,13,5,1000,2,257400
526544011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,4,01,1,10,05,3,300,2,643500
526544011,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,4,01,1,10,13,3,300,2,643500
526544021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,4,02,1,10,05,3,400,2,643500
526544021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,4,02,1,10,13,3,400,2,643500
526545021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,5,02,1,10,05,4,300,2,89100
526545021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,5,02,1,10,13,4,300,2,89100
526546021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,6,02,1,10,05,3,400,2,821700
526546021,771,52654,77,182,1,1,193,19,1917,17,17,34,1,1920,6,02,1,10,13,3,400,2,821700
526582011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,2,01,1,10,05,4,600,2,33425
526582011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,2,01,1,10,13,4,600,2,33425
526582021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,2,02,1,10,05,6,1500,2,33425
526582021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,2,02,1,10,13,6,1500,2,33425
526583011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,3,01,1,10,05,6,1200,2,57300
526583011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,3,01,1,10,13,6,1200,2,57300
526583021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,3,02,1,10,05,3,400,2,57300
526583021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,3,02,1,10,13,3,400,2,57300
526584021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,4,02,1,10,05,5,1100,2,267400
526584021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,4,02,1,10,13,5,1100,2,267400
526586011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,6,01,1,10,05,8,2000,2,558675
526586011,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,6,01,1,10,13,8,2000,2,558675
526586021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,6,02,1,10,05,5,1000,2,558675
526586021,771,52658,77,182,1,1,193,19,1917,17,17,46,1,1920,6,02,1,10,13,5,1000,2,558675
526731011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,1,01,1,10,05,3,160,2,56700
526731011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,1,01,1,10,13,3,160,2,56700
526731021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,1,02,1,10,05,4,1400,2,56700
526731021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,1,02,1,10,13,4,1400,2,56700
526732021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,2,02,1,10,05,2,300,2,31500
526732021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,2,02,1,10,13,2,300,2,31500
526733011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,3,01,1,10,05,2,100,2,396900
526733011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,3,01,1,10,13,2,100,2,396900
526735021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,5,02,1,10,05,2,100,2,69300
526735021,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,5,02,1,10,13,2,100,2,69300
526736011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,6,01,1,10,05,4,600,2,749700
526736011,771,52673,77,182,1,1,193,19,1917,17,17,40,1,1920,6,01,1,10,13,4,600,2,749700
526751011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,1,01,1,10,05,6,760,2,348600
526751011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,1,01,1,10,13,6,760,2,348600
526751021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,1,02,1,10,05,5,680,2,348600
526751021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,1,02,1,10,13,5,680,2,348600
526752011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,2,01,1,10,05,15,5000,2,74700
526752011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,2,01,1,10,13,15,5000,2,74700
526753011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,3,01,1,10,05,6,600,2,390100
526753011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,3,01,1,10,13,6,600,2,390100
526754021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,4,02,1,10,05,15,3000,2,539500
526754021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,4,02,1,10,06,1,5000,2,539500
526754021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,4,02,1,10,11,2,2000,2,539500
526754021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,4,02,1,10,13,18,10000,2,539500
526755011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,5,01,1,10,05,8,1500,2,116200
526755011,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,5,01,1,10,13,8,1500,2,116200
526755021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,5,02,1,10,05,8,1100,2,116200
526755021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,5,02,1,10,09,1,100,2,116200
526755021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,5,02,1,10,13,9,1200,2,116200
526756021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,6,02,1,10,05,5,1000,2,589300
526756021,771,52675,77,182,1,1,193,19,1917,17,17,36,1,1920,6,02,1,10,13,5,1000,2,589300
526771031,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,1,03,1,10,05,8,2400,2,321500
526771031,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,1,03,1,10,06,1,6000,2,321500
526771031,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,1,03,1,10,13,9,8400,2,321500
526773021,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,3,02,1,10,05,10,4000,2,128600
526773021,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,3,02,1,10,13,10,4000,2,128600
526774011,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,4,01,1,10,05,6,1500,2,4275950
526774011,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,4,01,1,10,13,6,1500,2,4275950
526776011,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,6,01,1,10,05,12,3500,2,2797050
526776011,771,52677,77,182,1,1,193,19,1917,17,17,31,1,1920,6,01,1,10,13,12,3500,2,2797050
526791011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,1,01,1,10,05,1,150,2,178200
526791011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,1,01,1,10,11,1,500,2,178200
526791011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,1,01,1,10,13,2,650,2,178200
526791021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,1,02,1,10,05,3,700,2,178200
526791021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,1,02,1,10,13,3,700,2,178200
526792011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,2,01,1,10,03,1,3500,2,97200
526792011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,2,01,1,10,05,7,1000,2,97200
526792011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,2,01,1,10,13,8,4500,2,97200
526792021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,2,02,1,10,05,5,500,2,97200
526792021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,2,02,1,10,13,5,500,2,97200
526793011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,3,01,1,10,05,1,150,2,648000
526793011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,3,01,1,10,13,1,150,2,648000
526794011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,4,01,1,10,05,2,200,2,356400
526794011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,4,01,1,10,13,2,200,2,356400
526794021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,4,02,1,10,05,3,250,2,356400
526794021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,4,02,1,10,13,3,250,2,356400
526795011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,5,01,1,10,05,1,150,2,356400
526795011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,5,01,1,10,06,1,8000,2,356400
526795011,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,5,01,1,10,13,2,8150,2,356400
526795021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,5,02,1,10,05,2,200,2,356400
526795021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,5,02,1,10,13,2,200,2,356400
526796021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,6,02,1,10,05,4,400,2,1652400
526796021,771,52679,77,182,1,1,193,19,1917,17,17,32,1,1920,6,02,1,10,13,4,400,2,1652400
526725011,771,52672,77,182,1,1,193,19,1917,17,17,38,1,1920,5,01,1,10,05,6,300,2,310675
526725011,771,52672,77,182,1,1,193,19,1917,17,17,38,1,1920,5,01,1,10,13,6,300,2,310675
526712021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,2,02,1,10,05,5,1000,2,9000
526712021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,2,02,1,10,13,5,1000,2,9000
526713021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,3,02,1,10,05,6,2000,2,42750
526713021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,3,02,1,10,13,6,2000,2,42750
526714021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,4,02,1,10,05,2,200,2,31500
526714021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,4,02,1,10,13,2,200,2,31500
526716021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,6,02,1,10,05,3,250,2,184500
526716021,771,52671,77,182,1,1,193,19,1917,17,17,21,1,1920,6,02,1,10,13,3,250,2,184500
526701011,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,1,01,1,10,05,5,700,2,2300
526701011,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,1,01,1,10,13,5,700,2,2300
526701021,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,1,02,1,10,05,4,1000,2,2300
526701021,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,1,02,1,10,13,4,1000,2,2300
526704021,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,4,02,1,10,05,2,160,2,8050
526704021,771,52670,77,182,1,1,193,19,1917,17,17,11,1,1920,4,02,1,10,13,2,160,2,8050
526761011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,1,01,1,10,05,4,300,2,191100
526761011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,1,01,1,10,11,1,600,2,191100
526761011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,1,01,1,10,13,5,900,2,191100
526761021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,1,02,1,10,05,5,720,2,191100
526761021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,1,02,1,10,13,5,720,2,191100
526762011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,2,01,1,10,05,4,570,2,81900
526762011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,2,01,1,10,13,4,570,2,81900
526762021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,2,02,1,10,05,1,200,2,81900
526762021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,2,02,1,10,13,1,200,2,81900
526763011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,01,1,10,05,4,240,2,209300
526763011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,01,1,10,11,2,450,2,209300
526763011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,01,1,10,13,6,690,2,209300
526763021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,02,1,10,05,1,90,2,209300
526763021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,02,1,10,11,4,200,2,209300
526763021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,3,02,1,10,13,5,290,2,209300
526764021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,4,02,1,10,05,7,650,2,746200
526764021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,4,02,1,10,13,7,650,2,746200
526765021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,5,02,1,10,05,2,105,2,345800
526765021,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,5,02,1,10,13,2,105,2,345800
526766011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,6,01,1,10,03,1,250,2,1137500
526766011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,6,01,1,10,05,8,750,2,1137500
526766011,771,52676,77,182,1,1,193,19,1917,17,17,35,1,1920,6,01,1,10,13,9,1000,2,1137500
526741011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,1,01,1,10,05,10,500,2,291375
526741011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,1,01,1,10,12,2,300,2,291375
526741011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,1,01,1,10,13,12,800,2,291375
526741021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,1,02,1,10,05,5,1000,2,291375
526741021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,1,02,1,10,13,5,1000,2,291375
526742021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,2,02,1,10,05,6,1000,2,51800
526742021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,2,02,1,10,13,6,1000,2,51800
526743021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,3,02,1,10,05,6,1000,2,252525
526743021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,3,02,1,10,13,6,1000,2,252525
526744011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,4,01,1,10,05,5,800,2,459725
526744011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,4,01,1,10,06,1,3000,2,459725
526744011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,4,01,1,10,13,6,3800,2,459725
526744021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,4,02,1,10,05,2,300,2,459725
526744021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,4,02,1,10,13,2,300,2,459725
526745011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,5,01,1,10,05,4,300,2,135975
526745011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,5,01,1,10,13,4,300,2,135975
526745021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,5,02,1,10,05,4,800,2,135975
526745021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,5,02,1,10,13,4,800,2,135975
526746011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,01,1,10,05,10,3000,2,362600
526746011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,01,1,10,12,2,500,2,362600
526746011,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,01,1,10,13,12,3500,2,362600
526746021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,02,1,10,05,8,2500,2,362600
526746021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,02,1,10,12,2,500,2,362600
526746021,771,52674,77,182,1,1,193,19,1917,17,17,39,1,1920,6,02,1,10,13,10,3000,2,362600
526781011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,1,01,1,10,05,4,12000,2,78600
526781011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,1,01,1,10,13,4,12000,2,78600
526781021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,1,02,1,10,05,3,900,2,78600
526781021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,1,02,1,10,13,3,900,2,78600
526782011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,2,01,1,10,05,4,1000,2,88425
526782011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,2,01,1,10,13,4,1000,2,88425
526782021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,2,02,1,10,05,5,2000,2,88425
526782021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,2,02,1,10,13,5,2000,2,88425
526783011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,3,01,1,10,05,4,1100,2,68775
526783011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,3,01,1,10,13,4,1100,2,68775
526783021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,3,02,1,10,05,3,550,2,68775
526783021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,3,02,1,10,13,3,550,2,68775
526784011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,4,01,1,10,05,3,1200,2,209600
526784011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,4,01,1,10,13,3,1200,2,209600
526784021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,4,02,1,10,05,3,700,2,209600
526784021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,4,02,1,10,13,3,700,2,209600
526785011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,5,01,1,10,05,2,350,2,268550
526785011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,5,01,1,10,13,2,350,2,268550
526785021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,5,02,1,10,05,4,1200,2,268550
526785021,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,5,02,1,10,13,4,1200,2,268550
526786011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,6,01,1,10,05,2,480,2,288200
526786011,771,52678,77,182,1,1,193,19,1917,17,17,48,1,1920,6,01,1,10,13,2,480,2,288200
526931011,771,52693,77,182,1,1,193,19,1917,17,17,45,1,1920,1,01,1,10,05,7,1600,2,73875
526931011,771,52693,77,182,1,1,193,19,1917,17,17,45,1,1920,1,01,1,10,13,7,1600,2,73875
526931021,771,52693,77,182,1,1,193,19,1917,17,17,45,1,1920,1,02,1,10,05,5,500,2,73875
526931021,771,52693,77,182,1,1,193,19,1917,17,17,45,1,1920,1,02,1,10,13,5,500,2,73875
526932011,771,52693,77,182,1,1,193,19,1917,17,17,45,1,1920,2,01,1,10,05,6,1100,2,142825
