HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,District,State_District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,Informant_Slno,Resp_Code,Survey_Code,Substn_Code,b2q1aii,b2q1aii2,b2q1bii,Survey_Date,Despatch_Date,TimeToCanvass,b2inv,b2remarks1,b2remarks2,b2remarks3,b2remarks4,NSC,MLT
733983022,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,3,02,2,01,01,1,1,,J020,S005,,171219,201219,025,1,2,,2,2,2,196500
733983032,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,3,03,2,01,04,1,1,,J020,S005,,171219,201219,030,1,1,,2,2,2,196500
733983042,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,3,04,2,01,01,1,1,,J020,S005,,171219,201219,015,1,2,,2,2,2,196500
733984012,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,4,01,2,01,01,1,1,,J020,S005,,181219,201219,035,1,2,,2,2,2,58950
733986012,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,6,01,2,01,99,1,1,,J020,S005,,181219,201219,015,1,2,,2,2,2,306540
733986022,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,6,02,2,01,99,1,1,,J020,S005,,181219,201219,015,1,2,,2,2,2,306540
733986032,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,6,03,2,01,02,1,1,,J020,S005,,181219,201219,015,1,2,2,2,2,2,306540
733986042,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,6,04,2,01,99,1,1,,J020,S005,,181219,201219,015,1,2,2,2,2,2,306540
733986052,771,73398,77,182,1,2,011,01,21,0121,21,01,2,0110,6,05,2,01,03,4,1,,J020,S005,,181219,201219,020,1,2,2,2,2,2,306540
733231012,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,1,01,2,01,02,3,1,,J023,S005,,181119,291119,035,1,2,2,2,2,2,15413
733231022,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,1,02,2,01,02,1,1,,J023,S005,,181119,291119,040,1,2,2,2,2,2,15413
733231032,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,1,03,2,01,01,1,1,,J023,S005,,181119,291119,045,1,2,2,2,2,2,15413
733231042,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,1,04,2,01,02,1,1,,J023,S005,,181119,291119,040,1,2,2,2,2,2,15413
733233012,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,3,01,2,01,01,1,1,,J023,S005,,181119,291119,045,1,2,2,2,2,2,123300
733233022,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,3,02,2,01,01,1,1,,J023,S005,,181119,291119,015,1,1,2,2,2,2,123300
733234012,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,4,01,2,01,02,1,1,,J023,S005,,191119,291119,035,1,2,2,2,2,2,20550
733234022,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,4,02,2,01,07,1,1,,J023,S005,,191119,291119,035,1,2,2,2,2,2,20550
733235012,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,5,01,2,01,01,1,1,,J023,S005,,191119,291119,035,1,1,2,2,2,2,6850
733235022,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,5,02,2,01,01,1,1,,J023,S005,,191119,291119,030,1,2,2,2,2,2,6850
733236012,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,6,01,2,01,99,1,1,,J023,S005,,191119,291119,015,1,1,2,2,2,2,113025
733236022,771,73323,77,182,1,2,011,01,22,0122,22,01,2,0110,6,02,2,01,02,1,1,,J023,S005,,191119,291119,015,1,2,2,2,2,2,113025
737351012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,1,01,2,01,01,2,1,,J012,S004,J007,161019,191119,040,2,2,2,2,2,2,3400
737352012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,2,01,2,01,01,1,1,,J012,S004,J007,161019,191119,040,2,2,1,2,2,2,3400
737352022,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,2,02,2,01,01,2,1,,J012,S004,J007,161019,191119,040,2,2,2,2,2,2,3400
737352032,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,2,03,2,01,01,1,1,,J012,S004,J007,161019,191119,040,2,2,1,2,2,2,3400
737353012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,3,01,2,01,01,2,1,,J012,S004,J007,171019,191119,035,2,2,2,2,2,2,333200
737353022,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,3,02,2,01,01,2,1,,J012,S004,J007,171019,191119,030,2,2,2,2,2,2,333200
737354012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,4,01,2,01,01,2,1,,J012,S004,J007,171019,191119,040,2,2,2,2,2,2,3400
737354022,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,4,02,2,01,02,1,1,,J012,S004,2J00,171019,191119,040,2,2,2,2,2,2,3400
737354032,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,4,03,2,01,01,1,1,,J012,S004,J007,171019,191119,040,2,2,2,2,2,2,3400
737355012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,5,01,2,01,03,2,1,,J012,S004,J007,171019,191119,040,2,2,2,2,2,2,3400
737356012,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,6,01,2,01,02,1,1,,J012,S004,J007,171019,191119,040,2,2,2,2,2,2,5100
737356022,771,73735,77,182,1,2,022,02,01,0201,01,01,1,0212,6,02,2,01,03,1,1,,J012,S004,J007,171019,191119,040,2,2,2,2,2,2,5100
737371012,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,1,01,2,01,01,2,1,,J006,S002,J007,241019,311019,040,2,2,1,2,2,2,30117
737371022,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,1,02,2,01,01,2,1,,J006,S002,J007,261019,311019,045,2,2,2,2,2,2,30117
737371032,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,1,03,2,01,01,1,1,,J006,S002,J007,241019,311019,040,2,2,1,2,2,2,30117
737372012,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,2,01,2,01,01,2,1,,J006,S002,J007,261019,311019,040,2,2,2,2,2,2,6950
737373012,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,3,01,2,01,01,2,1,,J006,S002,J007,251019,311019,040,2,2,2,2,2,2,118150
737373022,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,3,02,2,01,01,1,1,,J006,S002,J007,251019,311019,040,2,2,2,2,2,2,118150
737374012,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,4,01,2,01,01,2,1,,J006,S002,J007,241019,311019,045,2,2,1,2,2,2,15638
737374022,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,4,02,2,01,01,2,1,,J006,S002,J007,250919,311019,040,2,2,1,2,2,2,15638
737374032,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,4,03,2,01,01,2,1,,J006,S002,J007,240919,311019,045,2,2,1,2,2,2,15638
737374042,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,4,04,2,01,02,2,1,,J006,S002,J007,260919,311019,040,2,2,2,2,2,2,15638
737376012,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,6,01,2,01,01,2,1,,J006,S002,,260919,311019,040,2,2,2,2,2,2,149425
737376022,771,73737,77,182,1,2,021,02,02,0202,02,01,1,0212,6,02,2,01,01,2,1,,J006,S002,J007,250919,311019,035,2,2,2,2,2,2,149425
737391012,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,1,01,2,01,01,1,1,,J012,S003,,301019,291119,038,1,2,2,2,2,2,11875
737391022,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,1,02,2,01,01,1,1,,J012,S003,,281019,291119,045,1,2,2,2,2,2,11875
737391032,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,1,03,2,01,01,1,1,,J012,S003,,301019,291119,038,1,2,2,2,2,2,11875
737391042,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,1,04,2,01,01,1,1,,J012,S003,,281019,291119,039,1,2,2,2,2,2,11875
737393012,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,3,01,2,01,01,1,1,,J012,S003,,281019,291119,038,1,2,2,2,2,2,116375
737393022,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,3,02,2,01,01,1,1,,J012,S003,,301019,291119,035,1,2,2,2,2,2,116375
737394012,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,4,01,2,01,01,1,1,,J012,S003,,291019,291119,036,1,2,2,2,2,2,11875
737394022,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,4,02,2,01,01,1,1,,J012,S003,,291019,291119,045,1,2,2,2,2,2,11875
737395012,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,5,01,2,01,01,1,1,,J012,S003,,291019,291119,038,1,2,2,2,2,2,7125
737395022,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,5,02,2,01,01,1,1,,J012,S003,,291019,291119,040,1,2,2,2,2,2,7125
737396012,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,6,01,2,01,01,1,1,,J012,S003,,301019,291119,032,1,2,2,2,2,2,159125
737396022,771,73739,77,182,1,2,021,02,04,0204,04,01,1,0213,6,02,2,01,01,1,1,,J012,S003,,281019,291119,040,1,2,2,2,2,2,159125
737321012,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,1,01,2,01,01,1,1,,J009,S003,,231019,251019,045,1,2,2,2,2,2,8150
737321022,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,1,02,2,01,01,1,1,,J009,S003,,241019,251019,048,1,2,2,2,2,2,8150
737321032,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,1,03,2,01,01,1,1,,J009,S003,,231019,251019,048,1,2,2,2,2,2,8150
737321042,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,1,04,2,01,01,1,1,,J009,S003,,231019,251019,046,1,2,2,2,2,2,8150
737323012,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,3,01,2,01,01,1,1,,J009,S003,,251019,251019,040,1,2,2,2,2,2,195600
737323022,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,3,02,2,01,01,1,1,,J009,S003,,241019,251019,045,1,2,2,2,2,2,195600
737324012,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,4,01,2,01,01,1,1,,J009,S003,,251019,251019,046,1,2,2,2,2,2,38033
737324022,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,4,02,2,01,02,1,1,,J009,S003,,241019,251019,054,1,2,2,2,2,2,38033
737324032,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,4,03,2,01,01,1,1,,J009,S003,,231019,251019,046,1,2,2,2,2,2,38033
737325012,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,5,01,2,01,01,1,1,,J009,S003,,241019,251019,055,1,2,2,2,2,2,8150
737326012,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,6,01,2,01,03,1,1,,J009,S003,,251019,251019,048,1,2,2,2,2,2,301550
737326022,771,73732,77,182,1,2,021,02,05,0205,05,01,1,0213,6,02,2,01,01,1,1,,J009,S003,,251019,251019,046,1,2,2,2,2,2,301550
737311012,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,1,01,2,01,01,1,1,,J002,S003,J002,110919,300919,035,1,2,2,2,2,2,22800
737311022,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,1,02,2,01,01,1,1,,J002,S003,,090919,300919,060,1,2,2,2,2,2,22800
737311032,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,1,03,2,01,01,1,1,,J002,S003,J002,110919,300919,035,1,1,2,2,2,2,22800
737313022,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,3,02,2,01,01,2,1,,J002,S003,J006,110919,300919,025,1,2,2,2,2,2,504000
737314012,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,4,01,2,01,01,4,1,,J002,S003,J006,110919,300919,045,1,,2,2,2,2,3600
737314022,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,4,02,2,01,02,1,1,,J002,S003,J006,110919,300919,085,1,,2,2,2,2,3600
737316012,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,6,01,2,01,01,1,1,,J002,S003,J006,110919,300919,025,1,,2,2,2,2,55800
737316022,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,6,02,2,01,01,1,1,,J002,S003,,090919,300919,030,1,2,2,2,2,2,55800
737316032,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,6,03,2,01,01,2,1,,J002,S003,J006,110919,300919,050,1,2,2,2,2,2,55800
737316042,771,73731,77,182,1,2,021,02,06,0206,06,01,1,0211,6,04,2,01,02,2,1,,J002,S003,J002,110919,300919,025,1,2,2,2,2,2,55800
737301012,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,1,01,2,01,02,2,1,,J011,S004,,241019,,040,1,2,,2,2,2,4700
737301022,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,1,02,2,01,01,1,1,,J011,S004,,241019,,040,1,2,,2,2,2,4700
737303012,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,3,01,2,01,01,1,1,,J011,S004,,231019,,030,1,2,,2,2,2,8225
737303022,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,3,02,2,01,02,1,1,,J011,S004,,231019,,030,1,2,,2,2,2,8225
737303032,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,3,03,2,01,01,1,1,,J011,S004,,241019,,020,1,2,,2,2,2,8225
737303042,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,3,04,2,01,02,2,1,,J011,S004,,231019,,035,1,2,,2,2,2,8225
737304012,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,4,01,2,01,01,1,1,,J011,S004,,231019,,045,1,2,,2,2,2,25850
737304022,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,4,02,2,01,02,1,1,,J011,S004,,231019,,045,1,2,,2,2,2,25850
737305012,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,5,01,2,01,03,2,1,,J011,S004,,241019,,040,1,2,,2,2,1,9400
737305022,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,5,02,2,01,02,1,1,,J011,S004,,231019,,045,1,2,,2,2,1,9400
737306012,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,6,01,2,01,05,1,1,,J011,S004,,231019,,040,1,2,,2,2,2,54050
737306022,771,73730,77,182,1,2,021,02,07,0207,07,01,1,0211,6,02,2,01,01,1,1,,J011,S004,,231019,,030,1,2,,2,2,2,54050
737361012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,1,01,2,01,01,4,1,,J001,S002,,060919,300919,025,1,2,2,2,2,2,8983
737361022,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,1,02,2,01,01,1,1,,J001,S002,,060919,300919,030,1,2,2,2,2,2,8983
737361032,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,1,03,2,01,01,1,1,,J001,S002,,060919,300919,035,1,2,2,2,2,2,8983
737362012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,2,01,2,01,02,1,1,,J001,S002,,060919,300919,030,1,2,2,2,2,2,2450
737363012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,3,01,2,01,01,1,1,,J001,S002,,060919,300919,035,1,2,2,2,2,2,44100
737363022,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,3,02,2,01,01,1,1,,J001,S002,,060919,300919,040,1,2,2,2,2,2,44100
737364012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,4,01,2,01,01,1,1,,J001,S002,,050919,300919,045,1,2,2,2,2,2,12250
737364022,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,4,02,2,01,02,1,1,,J001,S002,,050919,300919,045,1,1,2,2,2,2,12250
737365012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,5,01,2,01,02,1,1,,J001,S002,,050919,300919,040,1,2,2,2,2,2,4900
737365022,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,5,02,2,01,02,1,1,,J001,S002,,050919,300919,040,1,2,2,2,2,2,4900
737366012,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,6,01,2,01,02,1,1,,J001,S002,,050919,300919,025,1,2,2,2,2,2,77175
737366022,771,73736,77,182,1,2,022,02,08,0208,08,01,1,0211,6,02,2,01,01,1,1,,J001,S002,,060919,300919,035,1,2,2,2,2,2,77175
737343012,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,3,01,2,01,01,3,1,,J005,S003,,180919,,030,1,2,,2,2,2,22000
737343022,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,3,02,2,01,01,3,1,,J005,S003,,180919,,035,1,2,,2,2,2,22000
737343032,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,3,03,2,01,02,2,1,,J005,S003,,170919,,030,1,2,,2,2,2,22000
737343052,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,3,05,2,01,01,3,1,,J005,S003,,170919,,040,1,2,,2,2,2,22000
737344012,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,4,01,2,01,01,3,1,,J005,S003,,170919,,035,1,2,,2,2,2,8000
737344022,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,4,02,2,01,01,3,1,,J005,S003,,170919,,040,1,2,,2,2,2,8000
737345022,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,5,02,2,01,01,3,1,,J005,S003,,170919,,030,1,2,,2,2,2,64000
737346012,771,73734,77,182,1,2,022,02,09,0209,09,02,1,0210,6,01,2,01,01,1,1,,J005,S003,,180919,,035,1,2,,2,2,2,1416000
737381012,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,1,01,2,01,01,1,1,,J007,S005,,190919,,060,2,2,,2,2,2,49613
737381022,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,1,02,2,01,01,4,1,,J007,S005,,180919,,030,2,1,,2,2,2,49613
737381032,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,1,03,2,01,01,3,1,,J007,S005,,190919,,055,2,2,,2,2,2,49613
737381042,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,1,04,2,01,02,3,1,,J007,S005,,180919,,020,1,2,,2,2,2,49613
737383012,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,3,01,2,01,01,3,1,,J007,S005,,190919,,020,2,2,,2,2,2,231525
737383022,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,3,02,2,01,02,2,1,,J007,S005,,180919,,050,2,1,,2,2,2,231525
737384012,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,4,01,2,01,01,3,1,,J007,S005,,180919,,050,2,1,,2,2,2,44888
737384022,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,4,02,2,01,01,3,1,,J007,S005,,190919,,060,2,1,,2,2,2,44888
737384032,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,4,03,2,01,01,2,1,,J007,S005,,190919,,055,2,1,,2,2,2,44888
737384042,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,4,04,2,01,01,1,1,,J007,S005,,190919,,035,2,2,,2,2,2,44888
737386012,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,6,01,2,01,01,1,1,,J007,S005,,190919,,040,2,2,,2,2,2,406350
737386022,771,73738,77,182,1,2,022,02,09,0209,09,01,1,0210,6,02,2,01,01,2,1,,J007,S005,,190919,,035,2,2,,2,2,2,406350
737531012,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,1,01,2,01,01,4,1,,J003,S002,,120919,270919,070,1,2,2,2,2,2,48100
737531022,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,1,02,2,01,01,3,1,,J003,S002,,120919,270919,065,1,2,2,2,2,2,48100
737531032,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,1,03,2,01,01,1,1,,J003,S002,,100919,270919,070,1,2,2,2,2,2,48100
737531042,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,1,04,2,01,01,1,1,,J003,S002,,100919,270919,065,1,2,2,2,2,2,48100
737533012,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,3,01,2,01,01,2,1,,J003,S002,,110919,270919,045,1,2,2,2,2,2,148200
737533022,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,3,02,2,01,01,1,1,,J003,S002,,120919,270919,070,1,2,2,2,2,2,148200
737534012,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,4,01,2,01,01,2,1,,J003,S002,,120919,270919,075,1,2,2,2,2,2,20800
737534022,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,4,02,2,01,01,3,1,,J003,S002,,110919,270919,070,1,2,2,2,2,2,20800
737534032,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,4,03,2,01,02,2,1,,J003,S002,,100919,270919,060,1,2,2,2,2,2,20800
737534042,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,4,04,2,01,04,2,1,,J003,S002,,110919,270919,070,1,2,2,2,2,2,20800
737536012,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,6,01,2,01,01,1,1,,J003,S002,,110919,270919,060,1,2,2,2,2,2,169000
737536022,771,73753,77,182,1,2,022,02,10,0210,10,01,1,0210,6,02,2,01,02,2,1,,J003,S002,,110919,270919,040,1,2,2,2,2,2,169000
737551012,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,1,01,2,01,02,1,1,,J002,S001,,050919,300919,038,2,2,2,2,2,2,8925
737551022,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,1,02,2,01,04,4,1,,J002,S001,,040919,300919,050,2,1,2,2,2,2,8925
737551032,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,1,03,2,01,01,4,1,,J002,S001,,040919,300919,025,2,2,2,2,2,2,8925
737551042,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,1,04,2,01,02,1,1,,J002,S001,,040919,300919,035,2,2,2,2,2,2,8925
737553012,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,3,01,2,01,01,4,1,,J002,S001,,050919,300919,022,2,2,2,2,2,2,89250
737553022,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,3,02,2,01,01,3,1,,J002,S001,,060919,300919,025,2,2,2,2,2,2,89250
737554012,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,4,01,2,01,01,1,1,,J002,S001,,050919,300919,025,2,2,2,2,2,2,17850
737554022,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,4,02,2,01,03,1,1,,J002,S001,,040919,300919,025,2,1,2,2,2,2,17850
737554032,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,4,03,2,01,01,1,1,,J002,S001,,060919,300919,055,2,2,2,2,2,2,17850
737554042,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,4,04,2,01,02,1,1,,J002,S001,,040919,300919,032,2,2,2,2,2,2,17850
737556022,771,73755,77,182,1,2,022,02,11,0211,11,03,1,0210,6,02,2,01,03,1,1,,J002,S001,,040919,300919,025,2,2,2,2,2,2,1112650
737571022,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,1,02,2,01,02,2,1,,J014,S001,,091019,111019,045,2,2,2,2,2,2,19000
737571032,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,1,03,2,01,02,2,1,,J014,S001,,091019,111019,035,2,2,2,2,2,2,19000
737573012,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,3,01,2,01,02,2,1,,J014,S001,,101019,111019,035,2,2,,2,2,2,60800
737573022,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,3,02,2,01,04,3,1,,J014,S001,,091019,111019,030,2,2,,2,2,2,60800
737574012,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,4,01,2,01,04,2,1,,J014,S001,,101019,111019,045,2,1,2,2,2,2,41800
737574022,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,4,02,2,01,01,1,1,,J014,S001,,101019,111019,045,2,1,2,2,2,2,41800
737575012,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,5,01,2,01,02,2,1,,J014,S001,,091019,111019,030,2,2,1,2,2,2,7600
737575022,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,5,02,2,01,04,2,1,,J014,S001,,101019,111019,030,2,1,2,2,2,2,7600
737576022,771,73757,77,182,1,2,022,02,11,0211,11,02,1,0210,6,02,2,01,01,1,1,,J014,S001,,091019,111019,030,2,2,2,2,2,2,805600
737591012,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,1,01,2,01,01,1,1,,J001,S001,,050919,300919,045,2,2,2,2,2,2,20475
737591022,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,1,02,2,01,04,2,1,,J001,S001,,040919,300919,030,2,2,2,2,2,2,20475
737591032,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,1,03,2,01,02,2,1,,J001,S001,,050919,300919,035,2,2,2,2,2,2,20475
737591042,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,1,04,2,01,01,3,1,,J001,S001,,060919,300919,035,2,1,,2,2,2,20475
737593012,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,3,01,2,01,01,3,1,,J001,S001,,060919,300919,035,2,2,2,2,2,2,95550
737593022,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,3,02,2,01,01,3,1,,J001,S001,,050919,300919,030,2,2,2,2,2,2,95550
737594012,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,4,01,2,01,07,3,1,,J001,S001,,040919,300919,035,2,2,2,2,2,2,20475
737594022,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,4,02,2,01,01,2,1,,J001,S001,,050919,300919,040,2,2,2,2,2,2,20475
737594032,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,4,03,2,01,02,2,1,,J001,S001,,040919,300919,035,2,2,2,2,2,2,20475
737594042,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,4,04,2,01,03,2,1,,J001,S001,,040919,300919,040,2,1,2,2,2,2,20475
737596022,771,73759,77,182,1,2,022,02,11,0211,11,01,1,0210,6,02,2,01,02,3,1,,J001,S001,,060919,300919,040,2,1,2,2,2,2,336700
737521012,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,1,01,2,01,01,2,1,,J018,S004,,201119,261119,040,2,2,2,2,2,2,3400
737521022,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,1,02,2,01,02,2,1,,J018,S004,,201119,261119,045,2,,2,2,2,2,3400
737523012,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,3,01,2,01,01,2,1,,J018,S004,,201119,261119,040,2,2,2,2,2,2,103700
737523022,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,3,02,2,01,01,2,1,,J018,S004,,211119,261119,035,2,2,2,2,2,2,103700
737523032,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,3,03,2,01,01,1,1,,J018,S004,,211119,261119,025,2,2,2,2,2,2,103700
737523042,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,3,04,2,01,01,1,1,,J018,S004,,211119,261119,020,2,2,2,2,2,2,103700
