HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b14q2,b14q3,b14q4,b14q5,b14q6,b14q7,b14q8,NSC,MLT
597726012,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,01,2,16,11,,500,,,,500,2,23800
597726012,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,01,2,16,97,,500,,,,500,2,23800
597726022,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,02,2,16,11,,1500,,,,1500,2,23800
597726022,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,02,2,16,97,,1500,,,,1500,2,23800
597726032,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,03,2,16,11,,650,,,,650,2,23800
597726032,771,59772,77,182,1,1,121,12,1211,11,11,11,1,ARN,6,03,2,16,97,,650,,,,650,2,23800
597933012,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,01,2,16,19,,,,20000,,20000,2,10500
597933012,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,01,2,16,98,,,,20000,,20000,2,10500
597933022,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,02,2,16,06,,,,5000,,5000,2,10500
597933022,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,02,2,16,97,,,,5000,,5000,2,10500
597933032,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,03,2,16,04,,600000,,,,600000,2,10500
597933032,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,03,2,16,07,,,,,30000,30000,2,10500
597933032,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,03,2,16,20,,,,50000,,50000,2,10500
597933032,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,03,2,16,97,,600000,,,30000,630000,2,10500
597933032,771,59793,77,182,1,1,121,12,1214,14,14,11,1,ARN,3,03,2,16,98,,,,50000,,50000,2,10500
597973012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,3,01,2,16,14,,650,,,,650,2,6650
597973012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,3,01,2,16,97,,650,,,,650,2,6650
597973022,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,3,02,2,16,14,,850,,,,850,2,6650
597973022,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,3,02,2,16,97,,850,,,,850,2,6650
597974012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,4,01,2,16,11,,600,,,,600,2,6650
597974012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,4,01,2,16,97,,600,,,,600,2,6650
597976012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,6,01,2,16,14,,800,,,,800,2,6650
597976012,771,59797,77,182,1,1,121,12,1215,15,15,11,1,ARN,6,01,2,16,97,,800,,,,800,2,6650
597922012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,01,2,16,11,,700,,,,700,2,14438
597922012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,01,2,16,97,,700,,,,700,2,14438
597922022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,02,2,16,11,,900,,,,900,2,14438
597922022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,02,2,16,14,,600,,,,600,2,14438
597922022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,02,2,16,97,,1500,,,,1500,2,14438
597922032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,03,2,16,02,,,,4000,,4000,2,14438
597922032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,03,2,16,11,,300,,,,300,2,14438
597922032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,03,2,16,97,,300,,4000,,4300,2,14438
597922042,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,04,2,16,11,,1200,,,,1200,2,14438
597922042,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,2,04,2,16,97,,1200,,,,1200,2,14438
597923012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,01,2,16,02,,,,3500,,3500,2,102375
597923012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,01,2,16,11,,600,,,,600,2,102375
597923012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,01,2,16,97,,600,,3500,,4100,2,102375
597923022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,02,2,16,02,,,,2500,,2500,2,102375
597923022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,02,2,16,11,,400,,,,400,2,102375
597923022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,3,02,2,16,97,,400,,2500,,2900,2,102375
597925012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,01,2,16,02,,,,3000,,3000,2,9188
597925012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,01,2,16,97,,,,3000,,3000,2,9188
597925022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,02,2,16,09,,3500,,,,3500,2,9188
597925022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,02,2,16,11,,600,,,,600,2,9188
597925022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,02,2,16,97,,4100,,,,4100,2,9188
597925032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,03,2,16,09,,,,,1000,1000,2,9188
597925032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,03,2,16,11,,600,,,,600,2,9188
597925032,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,03,2,16,97,,600,,,1000,1600,2,9188
597925042,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,04,2,16,02,,,,5000,,5000,2,9188
597925042,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,04,2,16,11,,700,,,,700,2,9188
597925042,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,5,04,2,16,97,,700,,5000,,5700,2,9188
597926012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,01,2,16,09,,,,,500,500,2,215250
597926012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,01,2,16,11,,700,,,,700,2,215250
597926012,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,01,2,16,97,,700,,,500,1200,2,215250
597926022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,02,2,16,02,,,,2000,,2000,2,215250
597926022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,02,2,16,11,,600,,,,600,2,215250
597926022,771,59792,77,182,1,1,121,12,1215,15,15,31,1,ARN,6,02,2,16,97,,600,,2000,,2600,2,215250
597912012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,2,01,2,16,11,,,750,,,750,2,3000
597912012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,2,01,2,16,97,,,750,,,750,2,3000
597912022,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,2,02,2,16,07,,,5000,,,5000,2,3000
597912022,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,2,02,2,16,97,,,5000,,,5000,2,3000
597913012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,3,01,2,16,07,,,,,2500,2500,2,28500
597913012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,3,01,2,16,97,,,,,2500,2500,2,28500
597914012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,4,01,2,16,18,,,25000,,,25000,2,3000
597914012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,4,01,2,16,98,,,25000,,,25000,2,3000
597915012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,5,01,2,16,04,,,25000,,,25000,2,3000
597915012,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,5,01,2,16,97,,,25000,,,25000,2,3000
597916032,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,6,03,2,16,02,,,30000,,,30000,2,8000
597916032,771,59791,77,182,1,1,121,12,1216,16,16,32,1,ARN,6,03,2,16,97,,,30000,,,30000,2,8000
597904022,771,59790,77,182,1,1,121,12,1216,16,16,31,1,ARN,4,02,2,16,02,,,23000,,,23000,2,10950
597904022,771,59790,77,182,1,1,121,12,1216,16,16,31,1,ARN,4,02,2,16,97,,,23000,,,23000,2,10950
597905022,771,59790,77,182,1,1,121,12,1216,16,16,31,1,ARN,5,02,2,16,02,,,,52000,,52000,2,10950
597905022,771,59790,77,182,1,1,121,12,1216,16,16,31,1,ARN,5,02,2,16,97,,,,52000,,52000,2,10950
597981012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,1,01,2,16,20,,12000,,5000,,17000,2,9200
597981012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,1,01,2,16,98,,12000,,5000,,17000,2,9200
597981022,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,1,02,2,16,20,,6000,,3000,,9000,2,9200
597981022,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,1,02,2,16,98,,6000,,3000,,9000,2,9200
597985012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,5,01,2,16,13,,,,,5000,5000,2,16100
597985012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,5,01,2,16,97,,,,,5000,5000,2,16100
597986012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,6,01,2,16,13,,,,,2000,2000,2,219650
597986012,771,59798,77,182,1,1,121,12,1202,02,02,31,2,ARN,6,01,2,16,97,,,,,2000,2000,2,219650
597251022,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,02,2,16,02,,,12000,,,12000,2,22960
597251022,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,02,2,16,97,,,12000,,,12000,2,22960
597251032,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,03,2,16,02,,,10000,,,10000,2,22960
597251032,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,03,2,16,97,,,10000,,,10000,2,22960
597251042,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,04,2,16,02,,,24000,,,24000,2,22960
597251042,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,1,04,2,16,97,,,24000,,,24000,2,22960
597256012,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,6,01,2,16,02,,,12000,,,12000,2,64575
597256012,771,59725,77,182,1,1,121,12,1203,03,03,11,2,ARN,6,01,2,16,97,,,12000,,,12000,2,64575
597291012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,1,01,2,16,09,,25000,,,,25000,1,15000
597291012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,1,01,2,16,97,,25000,,,,25000,1,15000
597291022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,1,02,2,16,08,,55000,,12000,,67000,1,15000
597291022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,1,02,2,16,11,,2500,,,,2500,1,15000
597291022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,1,02,2,16,97,,57500,,12000,,69500,1,15000
597292012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,2,01,2,16,01,,350000,,,,350000,1,5000
597292012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,2,01,2,16,97,,350000,,,,350000,1,5000
597292022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,2,02,2,16,11,,3500,,,,3500,1,5000
597292022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,2,02,2,16,14,,2720,,,,2720,1,5000
597292022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,2,02,2,16,97,,6220,,,,6220,1,5000
597293012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,3,01,2,16,09,,,,,12000,12000,1,20000
597293012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,3,01,2,16,14,,1840,,,,1840,1,20000
597293012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,3,01,2,16,97,,1840,,,12000,13840,1,20000
597293022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,3,02,2,16,11,,1710,,,,1710,1,20000
597293022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,3,02,2,16,97,,1710,,,,1710,1,20000
597294012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,01,2,16,09,,,,,4500,4500,1,7500
597294012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,01,2,16,11,,650,,,,650,1,7500
597294012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,01,2,16,97,,650,,,4500,5150,1,7500
597294022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,02,2,16,14,,540,,,,540,1,7500
597294022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,02,2,16,19,,62100,,,,62100,1,7500
597294022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,02,2,16,97,,540,,,,540,1,7500
597294022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,4,02,2,16,98,,62100,,,,62100,1,7500
597295012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,5,01,2,16,10,,4800,,,,4800,1,17500
597295012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,5,01,2,16,14,,520,,,,520,1,17500
597295012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,5,01,2,16,97,,5320,,,,5320,1,17500
597296012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,6,01,2,16,14,,1150,,,,1150,1,117500
597296012,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,6,01,2,16,97,,1150,,,,1150,1,117500
597296022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,6,02,2,16,13,,31000,,,,31000,1,117500
597296022,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,6,02,2,16,97,,31000,,,,31000,1,117500
597222022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,2,02,2,16,08,,45000,,,,45000,2,19250
597222022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,2,02,2,16,97,,45000,,,,45000,2,19250
597222032,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,2,03,2,16,09,,,,,39500,39500,2,19250
597222032,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,2,03,2,16,97,,,,,39500,39500,2,19250
597223022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,3,02,2,16,08,,,,,12000,12000,2,48125
597223022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,3,02,2,16,97,,,,,12000,12000,2,48125
597225012,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,5,01,2,16,11,,1240,,,,1240,2,19250
597225012,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,5,01,2,16,97,,1240,,,,1240,2,19250
597226022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,02,2,16,01,,,,,67500,67500,2,89833
597226022,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,02,2,16,97,,,,,67500,67500,2,89833
597226032,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,03,2,16,10,,6400,,,,6400,2,89833
597226032,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,03,2,16,97,,6400,,,,6400,2,89833
597281012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,1,01,2,16,16,,5000,,,,5000,2,15500
597281012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,1,01,2,16,97,,5000,,,,5000,2,15500
597283012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,3,01,2,16,21,,10000,,,,10000,2,86800
597283012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,3,01,2,16,98,,10000,,,,10000,2,86800
597283022,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,3,02,2,16,16,,25000,,,,25000,2,86800
597283022,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,3,02,2,16,97,,25000,,,,25000,2,86800
597284012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,4,01,2,16,21,,15000,,,,15000,2,3100
597284012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,4,01,2,16,98,,15000,,,,15000,2,3100
597286012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,6,01,2,16,21,,21000,,,,21000,2,133300
597286012,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,6,01,2,16,98,,21000,,,,21000,2,133300
597286022,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,6,02,2,16,21,,25000,,,,25000,2,133300
597286022,771,59728,77,182,1,1,121,12,1207,07,07,31,2,ARN,6,02,2,16,98,,25000,,,,25000,2,133300
597131012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,01,2,16,02,,,,10000,,10000,1,17700
597131012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,01,2,16,09,,,,,3000,3000,1,17700
597131012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,01,2,16,19,,10000,,,,10000,1,17700
597131012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,01,2,16,97,,,,10000,3000,13000,1,17700
597131012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,01,2,16,98,,10000,,,,10000,1,17700
597131022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,02,2,16,02,,15000,,,,15000,1,17700
597131022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,02,2,16,09,,,,,5000,5000,1,17700
597131022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,02,2,16,19,,3000,,,,3000,1,17700
597131022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,02,2,16,97,,15000,,,5000,20000,1,17700
597131022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,1,02,2,16,98,,3000,,,,3000,1,17700
597132012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,01,2,16,02,,,,10000,,10000,1,8850
597132012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,01,2,16,09,,,,,5000,5000,1,8850
597132012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,01,2,16,12,,,,8000,,8000,1,8850
597132012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,01,2,16,97,,,,18000,5000,23000,1,8850
597132022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,02,2,16,02,,,,10000,,10000,1,8850
597132022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,02,2,16,11,,,,1000,,1000,1,8850
597132022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,2,02,2,16,97,,,,11000,,11000,1,8850
597133012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,3,01,2,16,02,,,,10000,,10000,1,20650
597133012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,3,01,2,16,11,,,,2000,,2000,1,20650
597133012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,3,01,2,16,97,,,,12000,,12000,1,20650
597133022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,3,02,2,16,02,,,,20000,,20000,1,20650
597133022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,3,02,2,16,97,,,,20000,,20000,1,20650
597134012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,01,2,16,02,,,,60000,,60000,1,32450
597134012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,01,2,16,09,,,,,5000,5000,1,32450
597134012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,01,2,16,97,,,,60000,5000,65000,1,32450
597134022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,02,2,16,01,,,,,10000,10000,1,32450
597134022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,02,2,16,02,,,,10000,,10000,1,32450
597134022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,4,02,2,16,97,,,,10000,10000,20000,1,32450
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,01,,,,,20000,20000,1,17700
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,02,,,,20000,,20000,1,17700
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,09,,,,,5000,5000,1,17700
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,19,,3000,,,,3000,1,17700
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,97,,,,20000,25000,45000,1,17700
597135012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,01,2,16,98,,3000,,,,3000,1,17700
597135022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,02,2,16,02,,,,10000,,10000,1,17700
597135022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,02,2,16,21,,2000,,,,2000,1,17700
597135022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,02,2,16,97,,,,10000,,10000,1,17700
597135022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,5,02,2,16,98,,2000,,,,2000,1,17700
597136012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,01,2,16,02,,,,20000,,20000,1,11800
597136012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,01,2,16,19,,4000,,,,4000,1,11800
597136012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,01,2,16,97,,,,20000,,20000,1,11800
597136012,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,01,2,16,98,,4000,,,,4000,1,11800
597136022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,02,2,16,02,,,,20000,,20000,1,11800
597136022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,02,2,16,19,,10000,,,,10000,1,11800
597136022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,02,2,16,97,,,,20000,,20000,1,11800
597136022,771,59713,77,182,1,1,121,12,1207,07,07,11,2,ARN,6,02,2,16,98,,10000,,,,10000,1,11800
597193012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,01,2,16,11,,750,,,,750,2,4750
597193012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,01,2,16,97,,750,,,,750,2,4750
597193032,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,03,2,16,11,,300,,200,,500,2,4750
597193032,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,03,2,16,97,,300,,200,,500,2,4750
597193052,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,05,2,16,11,,200,,,,200,2,4750
597193052,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,3,05,2,16,97,,200,,,,200,2,4750
597195012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,5,01,2,16,11,,350,,,,350,2,11875
597195012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,5,01,2,16,97,,350,,,,350,2,11875
597195032,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,5,03,2,16,11,,150,,,,150,2,11875
597195032,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,5,03,2,16,97,,150,,,,150,2,11875
597196012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,6,01,2,16,11,,300,,,,300,2,263625
597196012,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,6,01,2,16,97,,300,,,,300,2,263625
597196022,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,6,02,2,16,11,,500,,,,500,2,263625
597196022,771,59719,77,182,1,1,121,12,1209,09,09,31,2,ARN,6,02,2,16,97,,500,,,,500,2,263625
597126022,771,59712,77,182,1,1,121,12,1209,09,09,21,2,ARN,6,02,2,16,16,,2000,,,,2000,2,26250
597126022,771,59712,77,182,1,1,121,12,1209,09,09,21,2,ARN,6,02,2,16,97,,2000,,,,2000,2,26250
597126052,771,59712,77,182,1,1,121,12,1209,09,09,21,2,ARN,6,05,2,16,14,,1000,,,,1000,2,26250
597126052,771,59712,77,182,1,1,121,12,1209,09,09,21,2,ARN,6,05,2,16,97,,1000,,,,1000,2,26250
597111012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,1,01,2,16,02,,,,30000,,30000,2,10600
597111012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,1,01,2,16,97,,,,30000,,30000,2,10600
597111022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,1,02,2,16,11,,450,,,,450,2,10600
597111022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,1,02,2,16,97,,450,,,,450,2,10600
597112012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,2,01,2,16,09,,6000,,,,6000,2,10600
597112012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,2,01,2,16,11,,300,,,,300,2,10600
597112012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,2,01,2,16,97,,6300,,,,6300,2,10600
597112022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,2,02,2,16,11,,400,,,,400,2,10600
597112022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,2,02,2,16,97,,400,,,,400,2,10600
597113012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,3,01,2,16,11,,350,,,,350,2,15900
597113012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,3,01,2,16,97,,350,,,,350,2,15900
597114012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,4,01,2,16,11,,400,,,,400,2,10600
597114012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,4,01,2,16,97,,400,,,,400,2,10600
597114022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,4,02,2,16,11,,400,,,,400,2,10600
597114022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,4,02,2,16,97,,400,,,,400,2,10600
597116012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,6,01,2,16,11,,300,,,,300,2,84800
597116012,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,6,01,2,16,97,,300,,,,300,2,84800
597116022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,6,02,2,16,07,,,,,2000,2000,2,84800
597116022,771,59711,77,182,1,1,121,12,1209,09,09,11,2,ARN,6,02,2,16,97,,,,,2000,2000,2,84800
597101012,771,59710,77,182,1,1,121,12,1210,10,10,11,2,ARN,1,01,2,16,02,,,,68000,,68000,2,7600
597101012,771,59710,77,182,1,1,121,12,1210,10,10,11,2,ARN,1,01,2,16,97,,,,68000,,68000,2,7600
597101022,771,59710,77,182,1,1,121,12,1210,10,10,11,2,ARN,1,02,2,16,02,,,97500,,,97500,2,7600
597101022,771,59710,77,182,1,1,121,12,1210,10,10,11,2,ARN,1,02,2,16,97,,,97500,,,97500,2,7600
