HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b14q2,b14q3,b14q4,b14q5,b14q6,b14q7,b14q8,NSC,MLT
573936021,771,57393,77,182,1,1,095,09,0915,15,15,21,2,0910,6,02,1,16,11,,,100,100,,200,2,81000
573936021,771,57393,77,182,1,1,095,09,0915,15,15,21,2,0910,6,02,1,16,97,,,100,100,,200,2,81000
573973061,771,57397,77,182,1,1,095,09,0915,15,15,33,2,0910,3,06,1,16,11,,1300,,,,1300,2,25083
573973061,771,57397,77,182,1,1,095,09,0915,15,15,33,2,0910,3,06,1,16,97,,1300,,,,1300,2,25083
573923031,771,57392,77,182,1,1,095,09,0915,15,15,32,2,0910,3,03,1,16,06,,,,100000,,100000,2,34200
573923031,771,57392,77,182,1,1,095,09,0915,15,15,32,2,0910,3,03,1,16,97,,,,100000,,100000,2,34200
573911021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,1,02,1,16,02,,,,250000,,250000,2,338500
573911021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,1,02,1,16,11,,300,,600,,900,2,338500
573911021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,1,02,1,16,13,,,,,,0,2,338500
573911021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,1,02,1,16,97,,300,0,250600,0,250900,2,338500
573912011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,01,1,16,01,,550000,,,,550000,2,169250
573912011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,01,1,16,20,,70000,,5000,,75000,2,169250
573912011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,01,1,16,97,,550000,0,0,0,550000,2,169250
573912011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,01,1,16,98,,70000,0,5000,0,75000,2,169250
573912021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,02,1,16,11,,150,,,,150,2,169250
573912021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,02,1,16,13,,125000,,,,125000,2,169250
573912021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,02,1,16,18,,,,700,,700,2,169250
573912021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,02,1,16,97,,125150,0,0,0,125150,2,169250
573912021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,2,02,1,16,98,,0,0,700,0,700,2,169250
573913011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,3,01,1,16,11,,120,,,,120,2,287725
573913011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,3,01,1,16,97,,120,0,0,0,120,2,287725
573913021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,3,02,1,16,11,,250,,50,,300,2,287725
573913021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,3,02,1,16,97,,250,0,50,0,300,2,287725
573914011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,4,01,1,16,10,,60,,,,60,2,795475
573914011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,4,01,1,16,97,,60,0,0,0,60,2,795475
573914021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,4,02,1,16,11,,360,,160,,520,2,795475
573914021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,4,02,1,16,13,,,,,,0,2,795475
573914021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,4,02,1,16,97,,360,0,160,0,520,2,795475
573915021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,5,02,1,16,11,,70,,,,70,2,558525
573915021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,5,02,1,16,18,,,70000,,,70000,2,558525
573915021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,5,02,1,16,19,,100000,,,,100000,2,558525
573915021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,5,02,1,16,97,,70,0,0,0,70,2,558525
573915021,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,5,02,1,16,98,,100000,70000,0,0,170000,2,558525
573916011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,6,01,1,16,11,,120,,,,120,2,913950
573916011,771,57391,77,182,1,1,095,09,0916,16,16,32,2,0910,6,01,1,16,97,,120,0,0,0,120,2,913950
573902011,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,01,1,16,11,,370,,100,,470,2,1400
573902011,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,01,1,16,97,,370,,100,,470,2,1400
573902021,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,02,1,16,11,,135,,,,135,2,1400
573902021,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,02,1,16,97,,135,,,,135,2,1400
573902031,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,03,1,16,11,,280,,60,,340,2,1400
573902031,771,57390,77,182,1,1,095,09,0916,16,16,11,2,0910,2,03,1,16,97,,280,,60,,340,2,1400
573961011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,01,1,16,11,,140,,50,,190,2,5833
573961011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,01,1,16,97,,140,,50,,190,2,5833
573961021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,02,1,16,11,,160,,80,,240,2,5833
573961021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,02,1,16,97,,160,,80,,240,2,5833
573961031,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,03,1,16,11,,250,,,,250,2,5833
573961031,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,1,03,1,16,97,,250,,,,250,2,5833
573962021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,2,02,1,16,11,,100,,,,100,2,12500
573962021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,2,02,1,16,97,,100,,,,100,2,12500
573963011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,3,01,1,16,11,,230,,110,,340,2,2500
573963011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,3,01,1,16,97,,230,,110,,340,2,2500
573964011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,4,01,1,16,11,,150,,,,150,2,3750
573964011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,4,01,1,16,97,,150,,,,150,2,3750
573964021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,4,02,1,16,11,,160,,90,,250,2,3750
573964021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,4,02,1,16,97,,160,,90,,250,2,3750
573965011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,5,01,1,16,11,,340,,100,,440,2,28750
573965011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,5,01,1,16,97,,340,,100,,440,2,28750
573965021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,5,02,1,16,11,,160,,70,,230,2,28750
573965021,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,5,02,1,16,97,,160,,70,,230,2,28750
573966011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,6,01,1,16,02,,,130000,,,130000,2,3750
573966011,771,57396,77,182,1,1,095,09,0916,16,16,21,2,0910,6,01,1,16,97,,,130000,,,130000,2,3750
573941011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,1,01,1,16,11,,120,,,,120,2,279000
573941011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,1,01,1,16,97,,120,,,,120,2,279000
573941021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,1,02,1,16,11,,340,,300,,640,2,279000
573941021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,1,02,1,16,97,,340,,300,,640,2,279000
573942011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,2,01,1,16,11,,180,,50,,230,2,362700
573942011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,2,01,1,16,97,,180,,50,,230,2,362700
573944011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,01,1,16,11,,240,,50,,290,2,362700
573944011,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,01,1,16,97,,240,,50,,290,2,362700
573944021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,02,1,16,11,,120,,350,,470,2,362700
573944021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,02,1,16,13,,,,,,,2,362700
573944021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,02,1,16,20,,,,15000,,15000,2,362700
573944021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,02,1,16,97,,120,,350,,470,2,362700
573944021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,4,02,1,16,98,,,,15000,,15000,2,362700
573945021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,5,02,1,16,11,,450,,150,,600,2,1646100
573945021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,5,02,1,16,97,,450,,150,,600,2,1646100
573946021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,6,02,1,16,11,,140,,40,,180,2,502200
573946021,771,57394,77,182,1,1,095,09,0916,16,16,31,2,0910,6,02,1,16,97,,140,,40,,180,2,502200
573981011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,01,1,16,10,,,,2000,,2000,2,6917
573981011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,01,1,16,11,,230,,50,,280,2,6917
573981011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,01,1,16,97,,230,0,2050,0,2280,2,6917
573981021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,02,1,16,11,,700,,150,,850,2,6917
573981021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,02,1,16,97,,700,0,150,0,850,2,6917
573981031,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,03,1,16,02,,,120000,,,120000,2,6917
573981031,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,1,03,1,16,97,,0,120000,0,0,120000,2,6917
573982011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,2,01,1,16,02,,,450000,,,450000,2,20750
573982011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,2,01,1,16,11,,350,,40,,390,2,20750
573982011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,2,01,1,16,97,,350,450000,40,0,450390,2,20750
573982021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,2,02,1,16,11,,150,,100,,250,2,20750
573982021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,2,02,1,16,97,,150,0,100,0,250,2,20750
573984011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,4,01,1,16,11,,120,,90,,210,2,6225
573984011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,4,01,1,16,97,,120,0,90,0,210,2,6225
573984021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,4,02,1,16,11,,540,,200,,740,2,6225
573984021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,4,02,1,16,97,,540,0,200,0,740,2,6225
573985011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,5,01,1,16,02,,,,3500,,3500,2,83000
573985011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,5,01,1,16,97,,0,0,3500,0,3500,2,83000
573985021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,5,02,1,16,11,,400,,100,,500,2,83000
573985021,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,5,02,1,16,97,,400,0,100,0,500,2,83000
573986011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,6,01,1,16,11,,400,,70,,470,2,53950
573986011,771,57398,77,182,1,1,095,09,0917,17,17,21,2,0910,6,01,1,16,97,,400,0,70,0,470,2,53950
573231011,771,57323,77,182,1,1,095,09,0917,17,17,31,2,0910,1,01,1,16,11,,300,150,100,,550,2,98100
573231011,771,57323,77,182,1,1,095,09,0917,17,17,31,2,0910,1,01,1,16,97,,300,150,100,0,550,2,98100
573251011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,01,1,16,11,,,,480,,480,2,2325
573251011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,01,1,16,12,,,,3500,,3500,2,2325
573251011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,01,1,16,97,,,,3980,,3980,2,2325
573251021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,02,1,16,11,,,,480,,480,2,2325
573251021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,02,1,16,12,,,,3500,,3500,2,2325
573251021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,1,02,1,16,97,,,,3980,,3980,2,2325
573253021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,3,02,1,16,11,,,,720,,720,2,11625
573253021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,3,02,1,16,12,,,,4150,,4150,2,11625
573253021,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,3,02,1,16,97,,,,4870,,4870,2,11625
573254011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,4,01,1,16,11,,,,650,,650,2,4650
573254011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,4,01,1,16,12,,,,4150,,4150,2,4650
573254011,771,57325,77,182,1,1,095,09,0917,17,17,11,2,0910,4,01,1,16,97,,,,4800,,4800,2,4650
573221011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,01,1,16,11,,,,500,,500,2,336700
573221011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,01,1,16,12,,,,700,,700,2,336700
573221011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,01,1,16,97,,,,1200,,1200,2,336700
573221021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,02,1,16,11,,,,4500,,4500,2,336700
573221021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,02,1,16,12,,,,8700,,8700,2,336700
573221021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,1,02,1,16,97,,,,13200,,13200,2,336700
573222011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,01,1,16,11,,,,500,,500,2,77700
573222011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,01,1,16,13,,,,,,,2,77700
573222011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,01,1,16,97,,,,500,,500,2,77700
573222021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,02,1,16,11,,,,520,,520,2,77700
573222021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,02,1,16,12,,,,800,,800,2,77700
573222021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,2,02,1,16,97,,,,1320,,1320,2,77700
573223011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,01,1,16,11,,,,400,,400,2,388500
573223011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,01,1,16,12,,,,620,,620,2,388500
573223011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,01,1,16,97,,,,1020,,1020,2,388500
573223021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,02,1,16,11,,,,450,,450,2,388500
573223021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,02,1,16,12,,,,1200,,1200,2,388500
573223021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,3,02,1,16,97,,,,1650,,1650,2,388500
573224021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,4,02,1,16,11,,,,550,,550,2,1165500
573224021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,4,02,1,16,12,,,,1200,,1200,2,1165500
573224021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,4,02,1,16,97,,,,1750,,1750,2,1165500
573225011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,01,1,16,11,,,,120,,120,2,362600
573225011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,01,1,16,12,,,,200,,200,2,362600
573225011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,01,1,16,97,,,,320,,320,2,362600
573225021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,02,1,16,11,,,,560,,560,2,362600
573225021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,02,1,16,12,,,,1200,,1200,2,362600
573225021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,5,02,1,16,97,,,,1760,,1760,2,362600
573226011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,01,1,16,11,,,,350,,350,2,1165500
573226011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,01,1,16,12,,,,600,,600,2,1165500
573226011,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,01,1,16,97,,,,950,,950,2,1165500
573226021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,02,1,16,11,,,,600,,600,2,1165500
573226021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,02,1,16,12,,,,500,,500,2,1165500
573226021,771,57322,77,182,1,1,095,09,0928,28,28,31,2,0910,6,02,1,16,97,,,,1100,,1100,2,1165500
573201011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,1,01,1,16,11,,150,,,,150,2,212450
573201011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,1,01,1,16,97,,150,,,,150,2,212450
573201021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,1,02,1,16,11,,450,,50,,500,2,212450
573201021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,1,02,1,16,97,,450,,50,,500,2,212450
573202011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,2,01,1,16,11,,200,,50,,250,2,60700
573202011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,2,01,1,16,97,,200,,50,,250,2,60700
573202021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,2,02,1,16,11,,150,,60,,210,2,60700
573202021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,2,02,1,16,97,,150,,60,,210,2,60700
573203011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,3,01,1,16,11,,50,,20,,70,2,136575
573203011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,3,01,1,16,97,,50,,20,,70,2,136575
573203021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,3,02,1,16,11,,120,,,,120,2,136575
573203021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,3,02,1,16,97,,120,,,,120,2,136575
573204011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,4,01,1,16,11,,350,,150,,500,2,182100
573204011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,4,01,1,16,97,,350,,150,,500,2,182100
573205011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,5,01,1,16,11,,450,,,,450,2,652525
573205011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,5,01,1,16,97,,450,,,,450,2,652525
573205021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,5,02,1,16,11,,170,,,,170,2,652525
573205021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,5,02,1,16,97,,170,,,,170,2,652525
573206011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,6,01,1,16,02,,,128000,,,128000,2,515950
573206011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,6,01,1,16,11,,150,,30,,180,2,515950
573206011,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,6,01,1,16,97,,150,128000,30,,128180,2,515950
573206021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,6,02,1,16,11,,150,,50,,200,2,515950
573206021,771,57320,77,182,1,1,095,09,0928,28,28,32,2,0910,6,02,1,16,97,,150,,50,,200,2,515950
573261011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,01,1,16,11,,,,320,,320,2,7500
573261011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,01,1,16,12,,,,400,,400,2,7500
573261011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,01,1,16,97,,,,720,,720,2,7500
573261021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,02,1,16,12,,,,350,,350,2,7500
573261021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,02,1,16,97,,,,350,,350,2,7500
573261031,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,03,1,16,11,,,,1200,,1200,2,7500
573261031,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,03,1,16,97,,,,1200,,1200,2,7500
573261041,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,04,1,16,12,,,,650,,650,2,7500
573261041,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,1,04,1,16,97,,,,650,,650,2,7500
573263011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,3,01,1,16,11,,,,300,,300,2,3750
573263011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,3,01,1,16,12,,,,420,,420,2,3750
573263011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,3,01,1,16,97,,,,720,,720,2,3750
573264011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,01,1,16,11,,,,420,,420,2,28125
573264011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,01,1,16,12,,,,1520,,1520,2,28125
573264011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,01,1,16,97,,,,1940,,1940,2,28125
573264021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,02,1,16,11,,,,450,,450,2,28125
573264021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,02,1,16,12,,,,1200,,1200,2,28125
573264021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,4,02,1,16,97,,,,1650,,1650,2,28125
573265011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,01,1,16,11,,,,450,,450,2,13125
573265011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,01,1,16,12,,,,720,,720,2,13125
573265011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,01,1,16,97,,,,1170,,1170,2,13125
573265021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,02,1,16,11,,,,1200,,1200,2,13125
573265021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,02,1,16,12,,,,500,,500,2,13125
573265021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,5,02,1,16,97,,,,1700,,1700,2,13125
573266011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,01,1,16,11,,,,250,,250,2,26250
573266011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,01,1,16,12,,,,1250,,1250,2,26250
573266011,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,01,1,16,97,,,,1500,,1500,2,26250
573266021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,02,1,16,11,,,,780,,780,2,26250
573266021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,02,1,16,12,,,,1200,,1200,2,26250
573266021,771,57326,77,182,1,1,095,09,0929,29,29,21,2,0910,6,02,1,16,97,,,,1980,,1980,2,26250
573241011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,01,1,16,11,,,,560,,560,2,44250
573241011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,01,1,16,12,,,,1250,,1250,2,44250
573241011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,01,1,16,97,,,,1810,,1810,2,44250
573241021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,02,1,16,11,,,,1550,,1550,2,44250
573241021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,02,1,16,12,,,,4000,,4000,2,44250
573241021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,1,02,1,16,97,,,,5550,,5550,2,44250
573243011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,01,1,16,11,,,,560,,560,2,88500
573243011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,01,1,16,12,,,,1600,,1600,2,88500
573243011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,01,1,16,97,,,,2160,,2160,2,88500
573243021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,02,1,16,11,,,,420,,420,2,88500
573243021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,02,1,16,97,,,,420,,420,2,88500
573243031,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,03,1,16,11,,,,520,,520,2,88500
573243031,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,03,1,16,12,,,,1800,,1800,2,88500
573243031,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,3,03,1,16,97,,,,2320,,2320,2,88500
573244011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,01,1,16,02,,,,15000,,15000,2,796500
573244011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,01,1,16,11,,,,1250,,1250,2,796500
573244011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,01,1,16,12,,,,1300,,1300,2,796500
573244011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,01,1,16,97,,,,17550,,17550,2,796500
573244021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,02,1,16,11,,,,1200,,1200,2,796500
573244021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,02,1,16,12,,,,1680,,1680,2,796500
573244021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,4,02,1,16,97,,,,2880,,2880,2,796500
573245011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,01,1,16,11,,,,500,,500,2,177000
573245011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,01,1,16,12,,,,680,,680,2,177000
573245011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,01,1,16,97,,,,1180,,1180,2,177000
573245021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,02,1,16,11,,,,300,,300,2,177000
573245021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,02,1,16,12,,,,1850,,1850,2,177000
573245021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,5,02,1,16,97,,,,2150,,2150,2,177000
573246011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,01,1,16,11,,,,350,,350,2,1039875
573246011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,01,1,16,12,,,,600,,600,2,1039875
573246011,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,01,1,16,97,,,,950,,950,2,1039875
573246021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,02,1,16,11,,,,360,,360,2,1039875
573246021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,02,1,16,12,,,,600,,600,2,1039875
573246021,771,57324,77,182,1,1,095,09,0929,29,29,31,2,0910,6,02,1,16,97,,,,960,,960,2,1039875
