HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b10q2,b10q3,NSC,MLT
561725011,771,56172,77,182,1,1,282,28,2807,07,07,40,2,2812,5,01,1,11,20,23000,2,56875
561712011,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,2,01,1,11,09,650,2,236350
561712011,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,2,01,1,11,15,650,2,236350
561712011,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,2,01,1,11,19,5050,2,236350
561712011,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,2,01,1,11,20,5700,2,236350
561716021,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,6,02,1,11,18,35700,2,195600
561716021,771,56171,77,182,1,1,282,28,2807,07,07,34,2,2812,6,02,1,11,20,35700,2,195600
561701021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,1,02,1,11,02,9500,2,413600
561701021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,1,02,1,11,15,9500,2,413600
561701021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,1,02,1,11,18,1200,2,413600
561701021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,1,02,1,11,20,10700,2,413600
561704021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,4,02,1,11,05,4000,2,564000
561704021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,4,02,1,11,15,4000,2,564000
561704021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,4,02,1,11,18,6500,2,564000
561704021,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,4,02,1,11,20,10500,2,564000
561705011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,5,01,1,11,02,10000,2,56400
561705011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,5,01,1,11,15,10000,2,56400
561705011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,5,01,1,11,19,3200,2,56400
561705011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,5,01,1,11,20,13200,2,56400
561706011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,6,01,1,11,18,6000,2,65800
561706011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,6,01,1,11,19,2000,2,65800
561706011,771,56170,77,182,1,1,282,28,2807,07,07,39,2,2812,6,01,1,11,20,8000,2,65800
561761021,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,1,02,1,11,02,2350,2,1280500
561761021,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,1,02,1,11,15,2350,2,1280500
561761021,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,1,02,1,11,20,2350,2,1280500
561762011,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,2,01,1,11,03,2130,2,123500
561762011,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,2,01,1,11,15,2130,2,123500
561762011,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,2,01,1,11,19,3450,2,123500
561762011,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,2,01,1,11,20,5580,2,123500
561764021,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,4,02,1,11,18,2450,2,494000
561764021,771,56176,77,182,1,1,282,28,2807,07,07,36,2,2812,4,02,1,11,20,2450,2,494000
561781021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,1,02,1,11,02,2490,2,1495200
561781021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,1,02,1,11,15,2490,2,1495200
561781021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,1,02,1,11,20,2490,2,1495200
561782021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,2,02,1,11,18,4120,2,146850
561782021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,2,02,1,11,20,4120,2,146850
561785021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,5,02,1,11,05,1540,2,53400
561785021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,5,02,1,11,15,1540,2,53400
561785021,771,56178,77,182,1,1,282,28,2807,07,07,35,2,2812,5,02,1,11,20,1540,2,53400
561994011,771,56199,77,182,1,1,282,28,2807,07,07,31,2,2812,4,01,1,11,18,15500,2,1133650
561994011,771,56199,77,182,1,1,282,28,2807,07,07,31,2,2812,4,01,1,11,20,15500,2,1133650
561994021,771,56199,77,182,1,1,282,28,2807,07,07,31,2,2812,4,02,1,11,18,950,2,1133650
561994021,771,56199,77,182,1,1,282,28,2807,07,07,31,2,2812,4,02,1,11,20,950,2,1133650
561924021,771,56192,77,182,1,1,282,28,2808,08,08,31,2,2814,4,02,1,11,05,3000,2,1035000
561924021,771,56192,77,182,1,1,282,28,2808,08,08,31,2,2814,4,02,1,11,15,3000,2,1035000
561924021,771,56192,77,182,1,1,282,28,2808,08,08,31,2,2814,4,02,1,11,20,3000,2,1035000
561911011,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,1,01,1,11,10,2300,2,614100
561911011,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,1,01,1,11,15,2300,2,614100
561911011,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,1,01,1,11,20,2300,2,614100
561914021,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,4,02,1,11,10,2400,2,360450
561914021,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,4,02,1,11,15,2400,2,360450
561914021,771,56191,77,182,1,1,282,28,2808,08,08,38,2,2814,4,02,1,11,20,2400,2,360450
561961021,771,56196,77,182,1,1,282,28,2808,08,08,35,2,2814,1,02,1,11,11,50000,2,36625
561961021,771,56196,77,182,1,1,282,28,2808,08,08,35,2,2814,1,02,1,11,15,50000,2,36625
561961021,771,56196,77,182,1,1,282,28,2808,08,08,35,2,2814,1,02,1,11,19,50000,2,36625
561961021,771,56196,77,182,1,1,282,28,2808,08,08,35,2,2814,1,02,1,11,20,100000,2,36625
561944021,771,56194,77,182,1,1,282,28,2808,08,08,33,2,2814,4,02,1,11,18,15000,2,515900
561944021,771,56194,77,182,1,1,282,28,2808,08,08,33,2,2814,4,02,1,11,20,15000,2,515900
561232011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,2,01,1,11,09,1500,2,105200
561232011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,2,01,1,11,15,1500,2,105200
561232011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,2,01,1,11,19,5000,2,105200
561232011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,2,01,1,11,20,6500,2,105200
561234011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,4,01,1,11,19,8000,2,526000
561234011,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,4,01,1,11,20,8000,2,526000
561235021,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,5,02,1,11,19,12000,2,118350
561235021,771,56123,77,182,1,1,282,28,2808,08,08,37,2,2814,5,02,1,11,20,12000,2,118350
561252021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,2,02,1,11,09,4000,2,28400
561252021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,2,02,1,11,15,4000,2,28400
561252021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,2,02,1,11,19,30000,2,28400
561252021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,2,02,1,11,20,34000,2,28400
561255021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,5,02,1,11,19,20000,2,106500
561255021,771,56125,77,182,1,1,282,28,2808,08,08,36,2,2814,5,02,1,11,20,20000,2,106500
561211011,771,56121,77,182,1,1,282,28,2809,09,09,34,2,2814,1,01,1,11,19,2000,2,19625
561211011,771,56121,77,182,1,1,282,28,2809,09,09,34,2,2814,1,01,1,11,20,2000,2,19625
561211021,771,56121,77,182,1,1,282,28,2809,09,09,34,2,2814,1,02,1,11,19,3000,2,19625
561211021,771,56121,77,182,1,1,282,28,2809,09,09,34,2,2814,1,02,1,11,20,3000,2,19625
561201021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,1,02,1,11,19,10000,2,156800
561201021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,1,02,1,11,20,10000,2,156800
561203021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,3,02,1,11,19,10000,2,117600
561203021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,3,02,1,11,20,10000,2,117600
561205021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,5,02,1,11,01,50000,2,29400
561205021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,5,02,1,11,15,50000,2,29400
561205021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,5,02,1,11,19,10000,2,29400
561205021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,5,02,1,11,20,60000,2,29400
561206021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,6,02,1,11,18,120000,2,960400
561206021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,6,02,1,11,19,20000,2,960400
561206021,771,56120,77,182,1,1,282,28,2809,09,09,33,2,2814,6,02,1,11,20,140000,2,960400
561262011,771,56126,77,182,1,1,282,28,2809,09,09,21,2,2814,2,01,1,11,09,3000,2,31725
561262011,771,56126,77,182,1,1,282,28,2809,09,09,21,2,2814,2,01,1,11,15,3000,2,31725
561262011,771,56126,77,182,1,1,282,28,2809,09,09,21,2,2814,2,01,1,11,19,500,2,31725
561262011,771,56126,77,182,1,1,282,28,2809,09,09,21,2,2814,2,01,1,11,20,3500,2,31725
561154021,771,56115,77,182,1,1,283,28,2810,10,10,31,2,2810,4,02,1,11,18,2000,2,992225
561154021,771,56115,77,182,1,1,283,28,2810,10,10,31,2,2810,4,02,1,11,19,8000,2,992225
561154021,771,56115,77,182,1,1,283,28,2810,10,10,31,2,2810,4,02,1,11,20,10000,2,992225
561191011,771,56119,77,182,1,1,283,28,2810,10,10,34,2,2810,1,01,1,11,09,4600,2,582000
561191011,771,56119,77,182,1,1,283,28,2810,10,10,34,2,2810,1,01,1,11,15,4600,2,582000
561191011,771,56119,77,182,1,1,283,28,2810,10,10,34,2,2810,1,01,1,11,18,5700,2,582000
561191011,771,56119,77,182,1,1,283,28,2810,10,10,34,2,2810,1,01,1,11,20,10300,2,582000
561124011,771,56112,77,182,1,1,283,28,2810,10,10,35,2,2810,4,01,1,11,18,15000,2,475200
561124011,771,56112,77,182,1,1,283,28,2810,10,10,35,2,2810,4,01,1,11,20,15000,2,475200
561114011,771,56111,77,182,1,1,283,28,2810,10,10,11,2,2810,4,01,1,11,18,8300,2,4167
561114011,771,56111,77,182,1,1,283,28,2810,10,10,11,2,2810,4,01,1,11,20,8300,2,4167
561166021,771,56116,77,182,1,1,283,28,2810,10,10,21,2,2810,6,02,1,11,09,500,2,9300
561166021,771,56116,77,182,1,1,283,28,2810,10,10,21,2,2810,6,02,1,11,15,500,2,9300
561166021,771,56116,77,182,1,1,283,28,2810,10,10,21,2,2810,6,02,1,11,19,5000,2,9300
561166021,771,56116,77,182,1,1,283,28,2810,10,10,21,2,2810,6,02,1,11,20,5500,2,9300
561142011,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,2,01,1,11,09,2100,2,28900
561142011,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,2,01,1,11,15,2100,2,28900
561142011,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,2,01,1,11,19,1750,2,28900
561142011,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,2,01,1,11,20,3850,2,28900
561145021,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,5,02,1,11,03,670,2,368475
561145021,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,5,02,1,11,15,670,2,368475
561145021,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,5,02,1,11,19,60540,2,368475
561145021,771,56114,77,182,1,1,283,28,2811,11,11,34,2,2813,5,02,1,11,20,61210,2,368475
561182011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,2,01,1,11,01,15200,2,6850
561182011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,2,01,1,11,15,15200,2,6850
561182011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,2,01,1,11,20,15200,2,6850
561183011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,3,01,1,11,11,135500,2,23975
561183011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,3,01,1,11,15,135500,2,23975
561183011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,3,01,1,11,19,15650,2,23975
561183011,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,3,01,1,11,20,151150,2,23975
561184021,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,4,02,1,11,01,11560,2,554850
561184021,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,4,02,1,11,15,11560,2,554850
561184021,771,56118,77,182,1,1,283,28,2811,11,11,39,2,2813,4,02,1,11,20,11560,2,554850
561034011,771,56103,77,182,1,1,283,28,2811,11,11,36,2,2813,4,01,1,11,09,1540,2,835700
561034011,771,56103,77,182,1,1,283,28,2811,11,11,36,2,2813,4,01,1,11,15,1540,2,835700
561034011,771,56103,77,182,1,1,283,28,2811,11,11,36,2,2813,4,01,1,11,19,1200,2,835700
561034011,771,56103,77,182,1,1,283,28,2811,11,11,36,2,2813,4,01,1,11,20,2740,2,835700
561051011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,1,01,1,11,19,19750,2,110175
561051011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,1,01,1,11,20,19750,2,110175
561056011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,6,01,1,11,10,450,2,169500
561056011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,6,01,1,11,15,450,2,169500
561056011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,6,01,1,11,19,2250,2,169500
561056011,771,56105,77,182,1,1,283,28,2811,11,11,38,2,2813,6,01,1,11,20,2700,2,169500
561073011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,01,1,11,09,1130,2,27500
561073011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,01,1,11,15,1130,2,27500
561073011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,01,1,11,19,4350,2,27500
561073011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,01,1,11,20,5480,2,27500
561073021,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,02,1,11,19,3000,2,27500
561073021,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,3,02,1,11,20,3000,2,27500
561074011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,4,01,1,11,14,3570,2,2103750
561074011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,4,01,1,11,15,3570,2,2103750
561074011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,4,01,1,11,20,3570,2,2103750
561076011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,6,01,1,11,14,2580,2,165000
561076011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,6,01,1,11,15,2580,2,165000
561076011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,6,01,1,11,19,800,2,165000
561076011,771,56107,77,182,1,1,283,28,2811,11,11,31,2,2813,6,01,1,11,20,3380,2,165000
561091011,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,01,1,11,11,18560,2,172350
561091011,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,01,1,11,15,18560,2,172350
561091011,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,01,1,11,18,45640,2,172350
561091011,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,01,1,11,19,12570,2,172350
561091011,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,01,1,11,20,76770,2,172350
561091021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,02,1,11,02,15450,2,172350
561091021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,02,1,11,15,15450,2,172350
561091021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,02,1,11,19,12360,2,172350
561091021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,1,02,1,11,20,27810,2,172350
561094021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,4,02,1,11,05,1780,2,1350075
561094021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,4,02,1,11,15,1780,2,1350075
561094021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,4,02,1,11,20,1780,2,1350075
561095021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,5,02,1,11,05,1870,2,277675
561095021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,5,02,1,11,09,4500,2,277675
561095021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,5,02,1,11,15,6370,2,277675
561095021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,5,02,1,11,19,18700,2,277675
561095021,771,56109,77,182,1,1,283,28,2811,11,11,32,2,2813,5,02,1,11,20,25070,2,277675
561021011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,1,01,1,11,18,1800,2,44070
561021011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,1,01,1,11,19,300,2,44070
561021011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,1,01,1,11,20,2100,2,44070
561025011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,01,1,11,18,1850,2,525450
561025011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,01,1,11,19,300,2,525450
561025011,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,01,1,11,20,2150,2,525450
561025021,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,02,1,11,18,1750,2,525450
561025021,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,02,1,11,19,300,2,525450
561025021,771,56102,77,182,1,1,283,28,2811,11,11,33,2,2813,5,02,1,11,20,2050,2,525450
561013021,771,56101,77,182,1,1,283,28,2811,11,11,21,2,2813,3,02,1,11,19,9900,2,4400
561013021,771,56101,77,182,1,1,283,28,2811,11,11,21,2,2813,3,02,1,11,20,9900,2,4400
561002011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,2,01,1,11,12,5460,2,163525
561002011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,2,01,1,11,15,5460,2,163525
561002011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,2,01,1,11,20,5460,2,163525
561004011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,01,1,11,09,250,2,348150
561004011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,01,1,11,15,250,2,348150
561004011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,01,1,11,20,250,2,348150
561004021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,02,1,11,14,2650,2,348150
561004021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,02,1,11,15,2650,2,348150
561004021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,4,02,1,11,20,2650,2,348150
561005011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,01,1,11,19,35470,2,174075
561005011,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,01,1,11,20,35470,2,174075
561005021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,02,1,11,09,5500,2,174075
561005021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,02,1,11,15,5500,2,174075
561005021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,02,1,11,19,1500,2,174075
561005021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,5,02,1,11,20,7000,2,174075
561006021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,6,02,1,11,19,4560,2,100225
561006021,771,56100,77,182,1,1,283,28,2811,11,11,37,2,2813,6,02,1,11,20,4560,2,100225
561632011,771,56163,77,182,1,1,283,28,2812,12,12,36,2,2811,2,01,1,11,18,300000,2,177000
561632011,771,56163,77,182,1,1,283,28,2812,12,12,36,2,2811,2,01,1,11,20,300000,2,177000
561692011,771,56169,77,182,1,1,283,28,2812,12,12,34,2,2811,2,01,1,11,05,500,2,211250
561692011,771,56169,77,182,1,1,283,28,2812,12,12,34,2,2811,2,01,1,11,15,500,2,211250
561692011,771,56169,77,182,1,1,283,28,2812,12,12,34,2,2811,2,01,1,11,20,500,2,211250
561612021,771,56161,77,182,1,1,283,28,2812,12,12,38,2,2811,2,02,1,11,02,3000,2,54800
561612021,771,56161,77,182,1,1,283,28,2812,12,12,38,2,2811,2,02,1,11,15,3000,2,54800
561612021,771,56161,77,182,1,1,283,28,2812,12,12,38,2,2811,2,02,1,11,19,700,2,54800
561612021,771,56161,77,182,1,1,283,28,2812,12,12,38,2,2811,2,02,1,11,20,3700,2,54800
561432021,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,2,02,1,11,02,15000,2,71400
561432021,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,2,02,1,11,15,15000,2,71400
561432021,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,2,02,1,11,19,2000,2,71400
561432021,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,2,02,1,11,20,17000,2,71400
561434011,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,4,01,1,11,12,30000,2,637500
561434011,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,4,01,1,11,15,30000,2,637500
561434011,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,4,01,1,11,19,100000,2,637500
561434011,771,56143,77,182,1,1,283,28,2813,13,13,38,2,2810,4,01,1,11,20,130000,2,637500
561454011,771,56145,77,182,1,1,283,28,2813,13,13,34,2,2810,4,01,1,11,10,5000,2,108338
561454011,771,56145,77,182,1,1,283,28,2813,13,13,34,2,2810,4,01,1,11,14,5000,2,108338
561454011,771,56145,77,182,1,1,283,28,2813,13,13,34,2,2810,4,01,1,11,15,10000,2,108338
561454011,771,56145,77,182,1,1,283,28,2813,13,13,34,2,2810,4,01,1,11,20,10000,2,108338
561475011,771,56147,77,182,1,1,283,28,2813,13,13,33,2,2810,5,01,1,11,03,5000,2,27600
561475011,771,56147,77,182,1,1,283,28,2813,13,13,33,2,2810,5,01,1,11,15,5000,2,27600
561475011,771,56147,77,182,1,1,283,28,2813,13,13,33,2,2810,5,01,1,11,19,2000,2,27600
561475011,771,56147,77,182,1,1,283,28,2813,13,13,33,2,2810,5,01,1,11,20,7000,2,27600
561491011,771,56149,77,182,1,1,283,28,2813,13,13,36,2,2810,1,01,1,11,05,2500,2,914400
561491011,771,56149,77,182,1,1,283,28,2813,13,13,36,2,2810,1,01,1,11,15,2500,2,914400
561491011,771,56149,77,182,1,1,283,28,2813,13,13,36,2,2810,1,01,1,11,20,2500,2,914400
561414011,771,56141,77,182,1,1,283,28,2813,13,13,32,2,2810,4,01,1,11,09,5500,2,244200
561414011,771,56141,77,182,1,1,283,28,2813,13,13,32,2,2810,4,01,1,11,15,5500,2,244200
561414011,771,56141,77,182,1,1,283,28,2813,13,13,32,2,2810,4,01,1,11,18,2900,2,244200
561414011,771,56141,77,182,1,1,283,28,2813,13,13,32,2,2810,4,01,1,11,20,8400,2,244200
561481011,771,56148,77,182,1,1,281,28,2801,01,01,34,2,2822,1,01,1,11,02,28000,2,457050
561481011,771,56148,77,182,1,1,281,28,2801,01,01,34,2,2822,1,01,1,11,15,28000,2,457050
561481011,771,56148,77,182,1,1,281,28,2801,01,01,34,2,2822,1,01,1,11,18,26400,2,457050
561481011,771,56148,77,182,1,1,281,28,2801,01,01,34,2,2822,1,01,1,11,19,6300,2,457050
561481011,771,56148,77,182,1,1,281,28,2801,01,01,34,2,2822,1,01,1,11,20,60700,2,457050
561834021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,4,02,1,11,02,4500,2,1051700
561834021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,4,02,1,11,09,220,2,1051700
561834021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,4,02,1,11,15,4720,2,1051700
561834021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,4,02,1,11,19,350,2,1051700
561834021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,4,02,1,11,20,5070,2,1051700
561835021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,5,02,1,11,05,420,2,424725
561835021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,5,02,1,11,15,420,2,424725
561835021,771,56183,77,182,1,1,281,28,2801,01,01,31,2,2822,5,02,1,11,20,420,2,424725
561851021,771,56185,77,182,1,1,281,28,2801,01,01,33,2,2822,1,02,1,11,18,325000,2,400000
561851021,771,56185,77,182,1,1,281,28,2801,01,01,33,2,2822,1,02,1,11,20,325000,2,400000
561871011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,01,1,11,09,750,2,69863
561871011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,01,1,11,15,750,2,69863
561871011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,01,1,11,19,2500,2,69863
561871011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,01,1,11,20,3250,2,69863
561871021,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,02,1,11,18,6500,2,69863
561871021,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,1,02,1,11,20,6500,2,69863
561872011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,2,01,1,11,18,700,2,12150
561872011,771,56187,77,182,1,1,281,28,2801,01,01,35,2,2822,2,01,1,11,20,700,2,12150
561822011,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,2,01,1,11,09,450,2,31200
561822011,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,2,01,1,11,15,450,2,31200
561822011,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,2,01,1,11,19,250,2,31200
561822011,771,56182,77,182,1,1,281,28,2801,01,01,36,2,2822,2,01,1,11,20,700,2,31200
561811011,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,01,1,11,09,1500,2,71820
561811011,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,01,1,11,15,1500,2,71820
561811011,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,01,1,11,18,18500,2,71820
561811011,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,01,1,11,20,20000,2,71820
561811021,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,02,1,11,09,2540,2,71820
561811021,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,02,1,11,15,2540,2,71820
561811021,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,02,1,11,18,24700,2,71820
561811021,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,02,1,11,20,27240,2,71820
561811031,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,03,1,11,09,1250,2,71820
561811031,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,03,1,11,15,1250,2,71820
561811031,771,56181,77,182,1,1,281,28,2801,01,01,32,2,2822,1,03,1,11,18,19460,2,71820
