HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b13q1,b13q2,b13q3,b13q4,b13q5,NSC,MLT
528984012,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,4,01,2,15,99,,,,5000,2,99000
528985022,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,5,02,2,15,01,2,1,3,1000,2,257400
528985022,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,5,02,2,15,99,,,,1000,2,257400
528986012,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,6,01,2,15,01,3,9,3,500,2,861300
528986012,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,6,01,2,15,99,,,,500,2,861300
528986022,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,6,02,2,15,01,2,1,3,500,2,861300
528986022,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,6,02,2,15,02,2,9,3,500,2,861300
528986022,771,52898,77,182,1,1,193,19,1917,17,17,34,2,1920,6,02,2,15,99,,,,1000,2,861300
528231012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,1,01,2,15,01,3,9,3,9000,2,12600
528231012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,1,01,2,15,02,3,9,3,7000,2,12600
528231012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,1,01,2,15,99,,,,16000,2,12600
528233012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,3,01,2,15,01,4,9,3,5000,2,12600
528233012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,3,01,2,15,02,4,3,3,2600,2,12600
528233012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,3,01,2,15,99,,,,7600,2,12600
528234012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,01,2,15,01,2,9,3,8000,2,119700
528234012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,01,2,15,02,3,9,3,7000,2,119700
528234012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,01,2,15,99,,,,15000,2,119700
528234032,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,03,2,15,01,3,9,3,7000,2,119700
528234032,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,03,2,15,99,,,,7000,2,119700
528234042,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,04,2,15,01,3,9,3,2000,2,119700
528234042,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,04,2,15,02,4,3,3,3000,2,119700
528234042,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,04,2,15,99,,,,5000,2,119700
528234052,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,05,2,15,01,4,3,3,4000,2,119700
528234052,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,05,2,15,02,4,1,9,30000,2,119700
528234052,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,05,2,15,03,4,9,3,3000,2,119700
528234052,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,05,2,15,99,,,,37000,2,119700
528234062,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,06,2,15,01,4,9,1,9000,2,119700
528234062,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,06,2,15,02,2,9,3,7000,2,119700
528234062,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,06,2,15,03,4,3,3,2000,2,119700
528234062,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,4,06,2,15,99,,,,18000,2,119700
528235012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,5,01,2,15,01,4,3,3,7000,2,1297800
528235012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,5,01,2,15,02,4,1,1,2000,2,1297800
528235012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,5,01,2,15,03,3,9,3,1000,2,1297800
528235012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,5,01,2,15,99,,,,10000,2,1297800
528236012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,6,01,2,15,01,4,9,3,4000,2,472500
528236012,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,6,01,2,15,99,,,,4000,2,472500
528236022,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,6,02,2,15,01,5,9,3,1500,2,472500
528236022,771,52823,77,182,1,1,193,19,1917,17,17,40,2,1920,6,02,2,15,99,,,,1500,2,472500
528252012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,2,01,2,15,01,2,1,3,4000,2,10350
528252012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,2,01,2,15,02,3,1,9,5000,2,10350
528252012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,2,01,2,15,99,,,,9000,2,10350
528254012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,01,2,15,01,2,1,9,4500,2,45836
528254012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,01,2,15,99,,,,4500,2,45836
528254022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,02,2,15,01,2,1,3,4000,2,45836
528254022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,02,2,15,99,,,,4000,2,45836
528254052,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,05,2,15,01,1,1,3,500,2,45836
528254052,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,05,2,15,99,,,,500,2,45836
528254062,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,06,2,15,01,2,1,3,10000,2,45836
528254062,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,06,2,15,02,4,9,9,7000,2,45836
528254062,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,06,2,15,03,5,9,3,22000,2,45836
528254062,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,4,06,2,15,99,,,,39000,2,45836
528255012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,5,01,2,15,01,2,1,3,6000,2,269100
528255012,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,5,01,2,15,99,,,,6000,2,269100
528255022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,5,02,2,15,01,2,1,3,5000,2,269100
528255022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,5,02,2,15,99,,,,5000,2,269100
528256022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,6,02,2,15,01,2,1,3,600,2,812475
528256022,771,52825,77,182,1,1,193,19,1917,17,17,42,2,1920,6,02,2,15,99,,,,600,2,812475
528271012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,01,2,15,01,5,9,3,20000,2,54175
528271012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,01,2,15,02,4,1,1,7000,2,54175
528271012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,01,2,15,03,5,9,9,30000,2,54175
528271012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,01,2,15,04,4,9,9,10000,2,54175
528271012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,01,2,15,99,,,,67000,2,54175
528271022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,02,2,15,01,3,3,3,7000,2,54175
528271022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,02,2,15,02,2,1,3,1000,2,54175
528271022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,1,02,2,15,99,,,,8000,2,54175
528272012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,2,01,2,15,01,2,3,3,500,2,68950
528272012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,2,01,2,15,99,,,,500,2,68950
528272022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,2,02,2,15,01,2,1,3,1500,2,68950
528272022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,2,02,2,15,02,2,3,3,4000,2,68950
528272022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,2,02,2,15,99,,,,5500,2,68950
528274012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,4,01,2,15,01,4,1,9,10000,2,192075
528274012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,4,01,2,15,02,3,9,3,7000,2,192075
528274012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,4,01,2,15,99,,,,17000,2,192075
528274022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,4,02,2,15,01,4,9,3,5000,2,192075
528274022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,4,02,2,15,99,,,,5000,2,192075
528275012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,01,2,15,01,2,3,3,2000,2,157600
528275012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,01,2,15,02,2,1,3,1000,2,157600
528275012,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,01,2,15,99,,,,3000,2,157600
528275022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,02,2,15,01,4,1,1,2000,2,157600
528275022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,02,2,15,02,2,9,3,3000,2,157600
528275022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,5,02,2,15,99,,,,5000,2,157600
528276022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,6,02,2,15,01,3,9,3,1000,2,443250
528276022,771,52827,77,182,1,1,193,19,1917,17,17,45,2,1920,6,02,2,15,99,,,,1000,2,443250
528292022,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,2,02,2,15,01,3,3,3,300,2,47750
528292022,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,2,02,2,15,99,,,,300,2,47750
528294012,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,4,01,2,15,01,3,1,9,12000,2,148025
528294012,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,4,01,2,15,99,,,,12000,2,148025
528294022,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,4,02,2,15,01,2,1,3,200,2,148025
528294022,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,4,02,2,15,99,,,,200,2,148025
528295012,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,5,01,2,15,01,1,1,3,1200,2,100275
528295012,771,52829,77,182,1,1,193,19,1917,17,17,46,2,1920,5,01,2,15,99,,,,1200,2,100275
528221012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,1,01,2,15,01,3,9,9,2500,2,177300
528221012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,1,01,2,15,99,,,,2500,2,177300
528223022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,3,02,2,15,01,2,9,9,2000,2,389075
528223022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,3,02,2,15,99,,,,2000,2,389075
528225012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,5,01,2,15,01,2,9,9,3000,2,251175
528225012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,5,01,2,15,99,,,,3000,2,251175
528225022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,5,02,2,15,01,3,9,9,15000,2,251175
528225022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,5,02,2,15,99,,,,15000,2,251175
528226012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,6,01,2,15,01,3,9,9,2000,2,359525
528226012,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,6,01,2,15,99,,,,2000,2,359525
528226022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,6,02,2,15,01,2,9,9,2500,2,359525
528226022,771,52822,77,182,1,1,193,19,1917,17,17,47,2,1920,6,02,2,15,99,,,,2500,2,359525
528211022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,1,02,2,15,01,2,9,3,2000,2,173250
528211022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,1,02,2,15,99,,,,2000,2,173250
528212012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,2,01,2,15,01,4,1,1,70000,2,89250
528212012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,2,01,2,15,99,,,,70000,2,89250
528213012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,3,01,2,15,01,2,9,3,500,2,63000
528213012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,3,01,2,15,99,,,,500,2,63000
528213022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,3,02,2,15,01,2,1,1,500,2,63000
528213022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,3,02,2,15,99,,,,500,2,63000
528214022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,4,02,2,15,01,4,9,3,15000,2,435750
528214022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,4,02,2,15,02,3,1,3,4000,2,435750
528214022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,4,02,2,15,99,,,,19000,2,435750
528215022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,5,02,2,15,01,3,1,2,7000,2,299250
528215022,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,5,02,2,15,99,,,,7000,2,299250
528216012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,6,01,2,15,01,2,1,3,2000,2,357000
528216012,771,52821,77,182,1,1,193,19,1917,17,17,43,2,1920,6,01,2,15,99,,,,2000,2,357000
528201012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,01,2,15,01,3,9,3,5000,2,245650
528201012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,01,2,15,02,3,1,2,4000,2,245650
528201012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,01,2,15,03,4,9,9,2000,2,245650
528201012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,01,2,15,99,,,,11000,2,245650
528201022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,02,2,15,01,3,1,9,12000,2,245650
528201022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,02,2,15,02,3,1,2,12000,2,245650
528201022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,02,2,15,03,3,9,3,1000,2,245650
528201022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,1,02,2,15,99,,,,25000,2,245650
528202012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,2,01,2,15,01,3,1,9,5000,2,65025
528202012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,2,01,2,15,99,,,,5000,2,65025
528202022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,2,02,2,15,01,3,9,3,1000,2,65025
528202022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,2,02,2,15,99,,,,1000,2,65025
528204012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,01,2,15,01,1,9,3,509,2,130050
528204012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,01,2,15,99,,,,509,2,130050
528204022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,02,2,15,01,3,9,9,10000,2,130050
528204022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,02,2,15,02,3,9,9,3000,2,130050
528204022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,02,2,15,03,1,9,3,500,2,130050
528204022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,4,02,2,15,99,,,,13500,2,130050
528205012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,5,01,2,15,01,3,1,9,15000,2,28900
528205012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,5,01,2,15,99,,,,15000,2,28900
528205022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,5,02,2,15,01,2,9,3,3000,2,28900
528205022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,5,02,2,15,99,,,,3000,2,28900
528206012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,6,01,2,15,01,1,9,3,100,2,549100
528206012,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,6,01,2,15,99,,,,100,2,549100
528206022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,6,02,2,15,01,3,9,3,2000,2,549100
528206022,771,52820,77,182,1,1,193,19,1917,17,17,38,2,1920,6,02,2,15,99,,,,2000,2,549100
528261012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,01,2,15,01,2,1,3,5000,2,363150
528261012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,01,2,15,02,2,3,3,4000,2,363150
528261012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,01,2,15,99,,,,9000,2,363150
528261022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,02,2,15,01,4,1,1,5000,2,363150
528261022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,02,2,15,02,2,9,3,1000,2,363150
528261022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,1,02,2,15,99,,,,6000,2,363150
528262012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,01,2,15,01,2,1,1,5000,2,87425
528262012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,01,2,15,02,3,1,3,11000,2,87425
528262012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,01,2,15,03,2,3,3,1000,2,87425
528262012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,01,2,15,99,,,,17000,2,87425
528262022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,02,2,15,01,4,9,3,10000,2,87425
528262022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,2,02,2,15,99,,,,10000,2,87425
528263022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,3,02,2,15,01,4,1,1,10000,2,195025
528263022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,3,02,2,15,02,3,9,9,4000,2,195025
528263022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,3,02,2,15,99,,,,14000,2,195025
528264012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,01,2,15,01,3,3,3,30000,2,719575
528264012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,01,2,15,02,2,1,3,2000,2,719575
528264012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,01,2,15,03,2,1,9,12000,2,719575
528264012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,01,2,15,99,,,,44000,2,719575
528264022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,02,2,15,01,4,1,1,10000,2,719575
528264022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,02,2,15,02,3,9,3,4000,2,719575
528264022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,02,2,15,03,4,9,9,3000,2,719575
528264022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,4,02,2,15,99,,,,17000,2,719575
528265012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,5,01,2,15,01,4,1,1,5000,2,94150
528265012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,5,01,2,15,02,2,9,3,3000,2,94150
528265012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,5,01,2,15,99,,,,8000,2,94150
528265022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,5,02,2,15,01,2,1,3,500,2,94150
528265022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,5,02,2,15,99,,,,500,2,94150
528266012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,6,01,2,15,01,3,1,3,12500,2,282450
528266012,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,6,01,2,15,99,,,,12500,2,282450
528266022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,6,02,2,15,01,2,1,3,2000,2,282450
528266022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,6,02,2,15,02,2,1,1,5000,2,282450
528266022,771,52826,77,182,1,1,193,19,1917,17,17,37,2,1920,6,02,2,15,99,,,,7000,2,282450
528281012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,01,2,15,01,1,9,3,230,2,10575
528281012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,01,2,15,99,,,,230,2,10575
528281022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,02,2,15,01,1,9,3,320,2,10575
528281022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,02,2,15,99,,,,320,2,10575
528281032,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,03,2,15,01,2,9,3,490,2,10575
528281032,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,03,2,15,99,,,,490,2,10575
528281042,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,04,2,15,01,1,9,3,280,2,10575
528281042,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,1,04,2,15,99,,,,280,2,10575
528283012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,3,01,2,15,01,1,1,2,4670,2,23500
528283012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,3,01,2,15,99,,,,4670,2,23500
528284012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,01,2,15,01,1,9,3,370,2,41713
528284012,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,01,2,15,99,,,,370,2,41713
528284022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,02,2,15,01,1,9,3,150,2,41713
528284022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,02,2,15,99,,,,150,2,41713
528284032,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,03,2,15,01,1,9,3,210,2,41713
528284032,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,03,2,15,99,,,,210,2,41713
528284042,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,04,2,15,01,1,9,3,160,2,41713
528284042,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,4,04,2,15,99,,,,160,2,41713
528286022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,6,02,2,15,01,1,9,3,150,2,42300
528286022,771,52828,77,182,1,1,191,19,1901,01,01,21,2,1932,6,02,2,15,99,,,,150,2,42300
528134012,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,01,2,15,01,1,9,3,165,2,2650
528134012,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,01,2,15,99,,,,165,2,2650
528134022,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,02,2,15,01,1,9,3,110,2,2650
528134022,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,02,2,15,99,,,,110,2,2650
528134032,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,03,2,15,01,1,9,3,130,2,2650
528134032,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,03,2,15,99,,,,130,2,2650
528134042,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,04,2,15,01,1,9,3,135,2,2650
528134042,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,04,2,15,99,,,,135,2,2650
528134052,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,05,2,15,01,1,9,3,155,2,2650
528134052,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,4,05,2,15,99,,,,155,2,2650
528136012,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,6,01,2,15,01,1,9,3,120,2,2650
528136012,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,6,01,2,15,99,,,,120,2,2650
528136022,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,6,02,2,15,01,1,9,3,140,2,2650
528136022,771,52813,77,182,1,1,191,19,1901,01,01,11,2,1932,6,02,2,15,99,,,,140,2,2650
528121012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,01,2,15,01,1,9,3,230,2,371850
528121012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,01,2,15,99,,,,230,2,371850
528121022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,02,2,15,01,1,9,3,180,2,371850
528121022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,02,2,15,99,,,,180,2,371850
528121032,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,03,2,15,01,1,9,3,140,2,371850
528121032,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,03,2,15,99,,,,140,2,371850
528121042,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,04,2,15,01,1,9,3,220,2,371850
528121042,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,1,04,2,15,99,,,,220,2,371850
528123022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,3,02,2,15,01,1,9,3,350,2,763800
528123022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,3,02,2,15,99,,,,350,2,763800
528124012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,01,2,15,01,1,9,3,320,2,164150
528124012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,01,2,15,99,,,,320,2,164150
528124022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,02,2,15,01,1,9,3,130,2,164150
528124022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,02,2,15,99,,,,130,2,164150
528124032,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,03,2,15,01,1,9,3,330,2,164150
528124032,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,03,2,15,99,,,,330,2,164150
528124042,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,04,2,15,01,1,9,3,270,2,164150
528124042,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,4,04,2,15,99,,,,270,2,164150
528126012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,6,01,2,15,01,1,9,3,140,2,174200
528126012,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,6,01,2,15,99,,,,140,2,174200
528126022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,6,02,2,15,01,1,9,3,190,2,174200
528126022,771,52812,77,182,1,1,191,19,1902,02,02,33,2,1932,6,02,2,15,99,,,,190,2,174200
528161012,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,01,2,15,01,3,1,3,750,2,65600
528161012,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,01,2,15,99,,,,750,2,65600
528161022,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,02,2,15,01,2,3,3,250,2,65600
528161022,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,02,2,15,99,,,,250,2,65600
528161042,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,04,2,15,01,1,9,3,1000,2,65600
528161042,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,1,04,2,15,99,,,,1000,2,65600
528163012,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,3,01,2,15,01,3,1,1,530,2,16400
528163012,771,52816,77,182,1,1,191,19,1903,03,03,34,2,1932,3,01,2,15,02,2,2,9,5700,2,16400
